b_l_wrist_Position_X, b_l_wrist_Position_Y, b_l_wrist_Position_Z, b_l_wrist_Rotation_X, b_l_wrist_Rotation_Y, b_l_wrist_Rotation_Z, b_l_forearm_stub_Position_X, b_l_forearm_stub_Position_Y, b_l_forearm_stub_Position_Z, b_l_forearm_stub_Rotation_X, b_l_forearm_stub_Rotation_Y, b_l_forearm_stub_Rotation_Z, b_l_thumb0_Position_X, b_l_thumb0_Position_Y, b_l_thumb0_Position_Z, b_l_thumb0_Rotation_X, b_l_thumb0_Rotation_Y, b_l_thumb0_Rotation_Z, b_l_thumb1_Position_X, b_l_thumb1_Position_Y, b_l_thumb1_Position_Z, b_l_thumb1_Rotation_X, b_l_thumb1_Rotation_Y, b_l_thumb1_Rotation_Z, b_l_thumb2_Position_X, b_l_thumb2_Position_Y, b_l_thumb2_Position_Z, b_l_thumb2_Rotation_X, b_l_thumb2_Rotation_Y, b_l_thumb2_Rotation_Z, b_l_thumb3_Position_X, b_l_thumb3_Position_Y, b_l_thumb3_Position_Z, b_l_thumb3_Rotation_X, b_l_thumb3_Rotation_Y, b_l_thumb3_Rotation_Z, b_l_index1_Position_X, b_l_index1_Position_Y, b_l_index1_Position_Z, b_l_index1_Rotation_X, b_l_index1_Rotation_Y, b_l_index1_Rotation_Z, b_l_index2_Position_X, b_l_index2_Position_Y, b_l_index2_Position_Z, b_l_index2_Rotation_X, b_l_index2_Rotation_Y, b_l_index2_Rotation_Z, b_l_index3_Position_X, b_l_index3_Position_Y, b_l_index3_Position_Z, b_l_index3_Rotation_X, b_l_index3_Rotation_Y, b_l_index3_Rotation_Z, b_l_middle1_Position_X, b_l_middle1_Position_Y, b_l_middle1_Position_Z, b_l_middle1_Rotation_X, b_l_middle1_Rotation_Y, b_l_middle1_Rotation_Z, b_l_middle2_Position_X, b_l_middle2_Position_Y, b_l_middle2_Position_Z, b_l_middle2_Rotation_X, b_l_middle2_Rotation_Y, b_l_middle2_Rotation_Z, b_l_middle3_Position_X, b_l_middle3_Position_Y, b_l_middle3_Position_Z, b_l_middle3_Rotation_X, b_l_middle3_Rotation_Y, b_l_middle3_Rotation_Z, b_l_ring1_Position_X, b_l_ring1_Position_Y, b_l_ring1_Position_Z, b_l_ring1_Rotation_X, b_l_ring1_Rotation_Y, b_l_ring1_Rotation_Z, b_l_ring2_Position_X, b_l_ring2_Position_Y, b_l_ring2_Position_Z, b_l_ring2_Rotation_X, b_l_ring2_Rotation_Y, b_l_ring2_Rotation_Z, b_l_ring3_Position_X, b_l_ring3_Position_Y, b_l_ring3_Position_Z, b_l_ring3_Rotation_X, b_l_ring3_Rotation_Y, b_l_ring3_Rotation_Z, b_l_pinky0_Position_X, b_l_pinky0_Position_Y, b_l_pinky0_Position_Z, b_l_pinky0_Rotation_X, b_l_pinky0_Rotation_Y, b_l_pinky0_Rotation_Z, b_l_pinky1_Position_X, b_l_pinky1_Position_Y, b_l_pinky1_Position_Z, b_l_pinky1_Rotation_X, b_l_pinky1_Rotation_Y, b_l_pinky1_Rotation_Z, b_l_pinky2_Position_X, b_l_pinky2_Position_Y, b_l_pinky2_Position_Z, b_l_pinky2_Rotation_X, b_l_pinky2_Rotation_Y, b_l_pinky2_Rotation_Z, b_l_pinky3_Position_X, b_l_pinky3_Position_Y, b_l_pinky3_Position_Z, b_l_pinky3_Rotation_X, b_l_pinky3_Rotation_Y, b_l_pinky3_Rotation_Z, l_thumb_finger_tip_marker_Position_X, l_thumb_finger_tip_marker_Position_Y, l_thumb_finger_tip_marker_Position_Z, l_thumb_finger_tip_marker_Rotation_X, l_thumb_finger_tip_marker_Rotation_Y, l_thumb_finger_tip_marker_Rotation_Z, l_index_finger_tip_marker_Position_X, l_index_finger_tip_marker_Position_Y, l_index_finger_tip_marker_Position_Z, l_index_finger_tip_marker_Rotation_X, l_index_finger_tip_marker_Rotation_Y, l_index_finger_tip_marker_Rotation_Z, l_middle_finger_tip_marker_Position_X, l_middle_finger_tip_marker_Position_Y, l_middle_finger_tip_marker_Position_Z, l_middle_finger_tip_marker_Rotation_X, l_middle_finger_tip_marker_Rotation_Y, l_middle_finger_tip_marker_Rotation_Z, l_ring_finger_tip_marker_Position_X, l_ring_finger_tip_marker_Position_Y, l_ring_finger_tip_marker_Position_Z, l_ring_finger_tip_marker_Rotation_X, l_ring_finger_tip_marker_Rotation_Y, l_ring_finger_tip_marker_Rotation_Z, l_pinky_finger_tip_marker_Position_X, l_pinky_finger_tip_marker_Position_Y, l_pinky_finger_tip_marker_Position_Z, l_pinky_finger_tip_marker_Rotation_X, l_pinky_finger_tip_marker_Rotation_Y, l_pinky_finger_tip_marker_Rotation_Z
-0.2753295, -0.1987476, 0.1420156, -0.3747775, 0.7549392, -0.4666646, -0.2753295, -0.1987476, 0.1420156, -0.3747775, 0.7549392, -0.4666646, -0.2753493, -0.1725225, 0.1368168, -0.3383514, 0.4006745, -0.3972321, -0.2848443, -0.1498009, 0.1455636, -0.1947083, 0.3135316, -0.5664325, -0.2903727, -0.1170883, 0.153819, -0.2092539, 0.4145097, -0.5390444, -0.2930458, -0.08400322, 0.166504, -0.1124629, 0.3442948, -0.4247005, -0.2383581, -0.1017218, 0.1510093, -0.7354368, 0.357669, -0.5732039, -0.2418285, -0.08309123, 0.1159182, -0.7613723, -0.3030761, -0.3216268, -0.2574023, -0.1026833, 0.1107502, -0.5599062, -0.5876803, -0.1204134, -0.2196706, -0.1150048, 0.1458774, -0.7386086, 0.411837, -0.5200153, -0.2250849, -0.09318326, 0.1067365, -0.7905416, -0.2972385, -0.23096, -0.2458445, -0.1132616, 0.104477, -0.5301927, -0.594113, 0.005172953, -0.2099758, -0.1299472, 0.1331894, -0.7026642, 0.5020201, -0.4808784, -0.211348, -0.1069981, 0.09923515, -0.8590886, -0.08754129, -0.2131978, -0.2363221, -0.1166459, 0.09123525, -0.7419634, -0.4146301, 0.01608821, -0.2395944, -0.1788836, 0.1248368, -0.3666206, 0.8581804, -0.3529563, -0.2049331, -0.1463934, 0.1179646, -0.3877058, 0.7815901, -0.4737867, -0.1832669, -0.1304798, 0.1000529, -0.4029441, 0.7746365, -0.4478622, -0.1704247, -0.1208263, 0.08598, -0.4169535, 0.7867823, -0.4299191, -0.3036526, -0.06451464, 0.1798447, -0.1124629, 0.3442949, -0.4247005, -0.2643032, -0.1219211, 0.1224347, -0.5599062, -0.5876803, -0.1204134, -0.2540919, -0.1303689, 0.1226424, -0.5301927, -0.594113, 0.005172953, -0.2540503, -0.1319949, 0.1015968, -0.7419634, -0.4146301, 0.01608821, -0.1554447, -0.1088151, 0.07315731, -0.4169535, 0.7867823, -0.4299191
-0.2787851, -0.1911997, 0.1492455, -0.2911935, 0.6949862, -0.6040183, -0.2787851, -0.1911997, 0.1492455, -0.2911935, 0.6949862, -0.6040183, -0.2730764, -0.1672193, 0.138895, -0.3581015, 0.287492, -0.5546778, -0.278809, -0.1417228, 0.1389394, -0.1924217, 0.1611949, -0.693673, -0.278319, -0.1075798, 0.137254, -0.2014416, 0.2623106, -0.6977191, -0.2743663, -0.07231501, 0.1391115, -0.1498243, 0.1850835, -0.5825174, -0.2269077, -0.1008712, 0.1458883, -0.6163984, 0.3801594, -0.6782883, -0.2185648, -0.08890667, 0.10877, -0.7064047, -0.1694511, -0.3595766, -0.2360446, -0.1057882, 0.1008595, -0.5672075, -0.43649, -0.1168121, -0.2103536, -0.1174395, 0.1477458, -0.6271364, 0.4214403, -0.6224912, -0.2044759, -0.10504, 0.1047434, -0.7356994, -0.1664702, -0.263569, -0.2278144, -0.1213181, 0.09930828, -0.544007, -0.4352735, 0.0236513, -0.2014434, -0.1361608, 0.1407911, -0.5949478, 0.5030566, -0.5858681, -0.1935452, -0.1223303, 0.1030053, -0.7804458, 0.01589622, -0.2610323, -0.2176657, -0.1299215, 0.09111577, -0.7174022, -0.2710453, 0.007198289, -0.2375312, -0.1811146, 0.1364748, -0.2635788, 0.8289219, -0.4864473, -0.196851, -0.1562901, 0.1307202, -0.2582011, 0.7613016, -0.5841911, -0.1696608, -0.1478056, 0.1154819, -0.267448, 0.7666609, -0.5543489, -0.1527851, -0.1433747, 0.1031639, -0.2836512, 0.7780448, -0.5435737, -0.281496, -0.04775539, 0.143146, -0.1498243, 0.1850835, -0.5825174, -0.2500902, -0.121781, 0.110919, -0.5672075, -0.43649, -0.1168121, -0.2445017, -0.1336065, 0.1154697, -0.544007, -0.4352735, 0.0236513, -0.2400658, -0.1398339, 0.09868021, -0.7174022, -0.2710453, 0.007198289, -0.1335756, -0.1367063, 0.09222671, -0.2836512, 0.7780448, -0.5435737
-0.287383, -0.1861283, 0.1512985, -0.3917413, 0.7655586, -0.4516434, -0.287383, -0.1861283, 0.1512985, -0.3917413, 0.7655586, -0.4516434, -0.2877414, -0.1598989, 0.1461339, -0.3706009, 0.4141336, -0.4104068, -0.2961071, -0.1363688, 0.1538336, -0.2281714, 0.3018672, -0.5822687, -0.3008825, -0.1030109, 0.1596016, -0.2488845, 0.3965204, -0.5758582, -0.3016755, -0.06856771, 0.1683032, -0.160621, 0.3326309, -0.4634342, -0.2495609, -0.08920676, 0.1574208, -0.749326, 0.3724291, -0.5442842, -0.2547495, -0.06953827, 0.1231169, -0.7954662, -0.2640165, -0.3188049, -0.2715479, -0.08748452, 0.1161276, -0.6259934, -0.5441257, -0.1494314, -0.2313698, -0.1025341, 0.1508279, -0.7644522, 0.3956384, -0.4879346, -0.2408842, -0.08161379, 0.1119779, -0.8161038, -0.2686031, -0.2256831, -0.2627221, -0.100319, 0.1084536, -0.5985447, -0.5524876, -0.02407265, -0.2227418, -0.117491, 0.1374079, -0.7452985, 0.4598262, -0.4450908, -0.2301601, -0.09621276, 0.1031495, -0.8591928, -0.1490767, -0.1633353, -0.2553697, -0.1075825, 0.09915075, -0.7196643, -0.4654897, 0.0577263, -0.2530555, -0.1663431, 0.1313775, -0.3790576, 0.8607779, -0.3380413, -0.2189548, -0.1339376, 0.1218236, -0.4286007, 0.7667573, -0.4514348, -0.2001085, -0.1172794, 0.101555, -0.4410387, 0.7559297, -0.4263583, -0.1892924, -0.1072022, 0.08614002, -0.4474469, 0.7740685, -0.4088468, -0.3109124, -0.04709537, 0.1794345, -0.160621, 0.3326309, -0.4634342, -0.2804092, -0.107631, 0.1244843, -0.6259934, -0.5441257, -0.1494314, -0.2734573, -0.1189676, 0.1235415, -0.5985447, -0.5524876, -0.02407265, -0.2708197, -0.1233512, 0.1121848, -0.7196643, -0.4654897, 0.0577263, -0.1759576, -0.09481433, 0.07193382, -0.4474469, 0.7740685, -0.4088468
-0.2871814, -0.1837663, 0.1565394, -0.1068672, 0.5924871, -0.7518673, -0.2871814, -0.1837663, 0.1565394, -0.1068672, 0.5924871, -0.7518673, -0.2715261, -0.1652297, 0.1453106, -0.2888695, 0.1226477, -0.7425239, -0.2680565, -0.1404128, 0.1378933, -0.1046839, -0.03936827, -0.8253326, -0.2555625, -0.1094612, 0.1304958, -0.09394653, 0.05882481, -0.8641071, -0.2377854, -0.07891876, 0.1267789, -0.1039198, -0.03647789, -0.7691459, -0.2128591, -0.1107275, 0.1583576, -0.4110901, 0.3871632, -0.7960457, -0.1902397, -0.1118594, 0.1255307, -0.5699993, -0.001095408, -0.3891575, -0.2080549, -0.1262848, 0.1142336, -0.5089578, -0.2198296, -0.1016085, -0.2035614, -0.1292806, 0.1693726, -0.4192555, 0.4482397, -0.7397847, -0.1811545, -0.1307296, 0.1302147, -0.6139071, 0.02123246, -0.3088373, -0.2045713, -0.1429676, 0.1183366, -0.5121595, -0.1979996, 0.03413935, -0.1988162, -0.1506243, 0.1697949, -0.3855372, 0.5284671, -0.7104961, -0.1755185, -0.1490289, 0.1360887, -0.6439714, 0.1652091, -0.3195946, -0.1962276, -0.1551424, 0.1183533, -0.6493294, -0.08009319, 0.0003157556, -0.2430098, -0.1864257, 0.1594509, -0.06442603, 0.7649781, -0.6250923, -0.1973185, -0.1732222, 0.1659488, -0.06616554, 0.7175944, -0.692287, -0.1653898, -0.1718396, 0.161243, -0.126196, 0.7353258, -0.6481454, -0.1457065, -0.1720999, 0.1529568, -0.1635611, 0.7404763, -0.6405432, -0.2339538, -0.05372193, 0.1222263, -0.1039198, -0.03647789, -0.7691459, -0.2287274, -0.1362389, 0.1195069, -0.5089578, -0.2198296, -0.1016085, -0.2289177, -0.1476427, 0.1270574, -0.5121595, -0.1979996, 0.03413935, -0.2216228, -0.1583222, 0.1198409, -0.6493294, -0.08009319, 0.0003157556, -0.1240632, -0.1699951, 0.1451963, -0.1635611, 0.7404763, -0.6405432
-0.2984391, -0.1685908, 0.1423183, -0.3315894, 0.757092, -0.4909321, -0.2984391, -0.1685908, 0.1423183, -0.3315894, 0.757092, -0.4909321, -0.2961885, -0.1424784, 0.1370403, -0.3188352, 0.3793142, -0.4480691, -0.3043084, -0.1187312, 0.1443257, -0.1485685, 0.3074639, -0.6155385, -0.3061257, -0.08571324, 0.1530052, -0.1803349, 0.3966583, -0.628968, -0.3023634, -0.05184974, 0.1630943, -0.1015982, 0.318095, -0.5288109, -0.2551783, -0.07443462, 0.1534942, -0.7026205, 0.3820994, -0.5973746, -0.2549505, -0.05582669, 0.1182207, -0.764891, -0.2414621, -0.3450124, -0.2714423, -0.07386234, 0.1107483, -0.6102535, -0.5054615, -0.1626469, -0.2372047, -0.08908282, 0.1497026, -0.7254975, 0.4051651, -0.538978, -0.2412982, -0.06925267, 0.1093602, -0.7900062, -0.2536314, -0.2536851, -0.2628115, -0.08816954, 0.1050549, -0.5785846, -0.5251352, -0.03336391, -0.2277848, -0.1047965, 0.1377613, -0.6991304, 0.488986, -0.4988556, -0.2287719, -0.08299848, 0.1030438, -0.8466951, -0.1037477, -0.2209063, -0.2533857, -0.09374452, 0.09533229, -0.7312127, -0.4120153, 0.006631345, -0.2602604, -0.1515208, 0.1275642, -0.3229752, 0.8671158, -0.3700767, -0.2229305, -0.1216935, 0.1229752, -0.3844786, 0.7860227, -0.4756886, -0.2006987, -0.1049287, 0.1065987, -0.4571442, 0.7502706, -0.4351577, -0.1899229, -0.09393709, 0.0917925, -0.4847565, 0.7546341, -0.410968, -0.3089223, -0.02941827, 0.1742341, -0.1015982, 0.318095, -0.5288109, -0.28191, -0.09325679, 0.1190263, -0.6102535, -0.5054615, -0.1626469, -0.2749778, -0.1058285, 0.1202471, -0.5785846, -0.5251352, -0.03336391, -0.2711906, -0.1090725, 0.105593, -0.7312127, -0.4120153, 0.006631345, -0.1778655, -0.08020847, 0.07767735, -0.4847565, 0.7546341, -0.410968
-0.289838, -0.183651, 0.1437798, -0.3083283, 0.7772614, -0.4877843, -0.289838, -0.183651, 0.1437798, -0.3083283, 0.7772614, -0.4877843, -0.2858738, -0.1576535, 0.1389636, -0.3152624, 0.395543, -0.4836758, -0.2916023, -0.1330787, 0.1457607, -0.1270373, 0.3262632, -0.6552418, -0.2891552, -0.1002545, 0.1550021, -0.1366004, 0.4255348, -0.6342217, -0.283234, -0.06768714, 0.1679245, -0.04791881, 0.3396895, -0.528, -0.2396863, -0.09305964, 0.1556033, -0.6934178, 0.4188482, -0.5821646, -0.2385418, -0.07311812, 0.1210844, -0.7846063, -0.2118426, -0.3250906, -0.2564022, -0.08964838, 0.1132833, -0.6332538, -0.4940568, -0.1372793, -0.222912, -0.1088557, 0.1510095, -0.7002735, 0.4647416, -0.5243707, -0.2237291, -0.08594313, 0.112127, -0.8160509, -0.1981271, -0.2422264, -0.2470243, -0.1021303, 0.1062525, -0.6217161, -0.4909851, -0.01860973, -0.2149621, -0.12493, 0.1384929, -0.6603436, 0.5525949, -0.4817315, -0.2118928, -0.1014379, 0.1050246, -0.8621063, -0.02083175, -0.2053149, -0.2374552, -0.1077517, 0.09567152, -0.7806656, -0.3371901, 0.01578209, -0.2509505, -0.1690043, 0.1282904, -0.2961605, 0.8829522, -0.3591374, -0.2117256, -0.1417989, 0.1232395, -0.3252059, 0.8122375, -0.4662049, -0.187364, -0.1286795, 0.1065693, -0.3752963, 0.7934035, -0.4254748, -0.1741, -0.1199685, 0.09227443, -0.3955925, 0.8031335, -0.4071755, -0.2891499, -0.04630542, 0.1812703, -0.04791883, 0.3396895, -0.5279999, -0.2678223, -0.1084643, 0.1216369, -0.6332538, -0.4940568, -0.1372793, -0.2611018, -0.1192636, 0.120357, -0.6217161, -0.4909851, -0.01860973, -0.2580342, -0.1206484, 0.1038828, -0.7806656, -0.3371901, 0.01578209, -0.1587776, -0.1089628, 0.07896312, -0.3955925, 0.8031335, -0.4071755
-0.2788022, -0.1897545, 0.1439472, -0.1530797, 0.5409853, -0.7573485, -0.2788022, -0.1897545, 0.1439472, -0.1530797, 0.5409853, -0.7573485, -0.26577, -0.1700773, 0.1313874, -0.3162119, 0.03982718, -0.7273145, -0.2641721, -0.1463137, 0.1206322, -0.1158603, -0.133246, -0.7919081, -0.2542662, -0.1157171, 0.1090329, -0.1048305, -0.03360605, -0.8341658, -0.2402685, -0.08393006, 0.1015275, -0.1243021, -0.1250683, -0.7077343, -0.2169091, -0.1059693, 0.1406234, -0.4064612, 0.3320307, -0.8353046, -0.1923438, -0.1061142, 0.1092059, -0.5279168, -0.0519634, -0.4351439, -0.2080837, -0.1236965, 0.09939673, -0.4466902, -0.257079, -0.1307494, -0.2053035, -0.1217128, 0.1536406, -0.4218903, 0.3886262, -0.7887118, -0.1806491, -0.1226584, 0.1158416, -0.5740308, -0.01663992, -0.3892846, -0.200822, -0.1394552, 0.103589, -0.4666706, -0.2023203, -0.05791417, -0.1973128, -0.1418991, 0.1562697, -0.4123654, 0.4559099, -0.7551781, -0.1745018, -0.1405776, 0.1222206, -0.6206741, 0.05992598, -0.3366356, -0.1959105, -0.151773, 0.108181, -0.5811587, -0.1770284, 0.008734375, -0.2349167, -0.1850735, 0.1482866, -0.120573, 0.7243067, -0.6487073, -0.192153, -0.1642279, 0.1546877, -0.109329, 0.6752664, -0.7282085, -0.1607367, -0.1574761, 0.1513821, -0.1469588, 0.6963408, -0.7000453, -0.1404487, -0.1548611, 0.1452406, -0.1730658, 0.6995812, -0.6930913, -0.2404895, -0.05941473, 0.09320667, -0.1243021, -0.1250683, -0.7077343, -0.2275242, -0.1351305, 0.1061475, -0.4466902, -0.257079, -0.1307494, -0.2247244, -0.1479439, 0.1104646, -0.4666706, -0.2023203, -0.05791417, -0.2201807, -0.1574811, 0.114149, -0.5811587, -0.1770284, 0.00873439, -0.1185078, -0.1495145, 0.1404341, -0.1730658, 0.6995812, -0.6930913
-0.2700169, -0.2005386, 0.1259568, 0.1644316, -0.01473467, -0.9345086, -0.2700169, -0.2005386, 0.1259568, 0.1644316, -0.01473467, -0.9345086, -0.2436554, -0.1968858, 0.1234052, -0.1678041, -0.489826, -0.8204564, -0.2220654, -0.1907867, 0.1100033, 0.006352782, -0.6708282, -0.7058368, -0.1914182, -0.1795169, 0.09987604, 0.06628175, -0.5921729, -0.7673426, -0.1601848, -0.1638082, 0.09352057, -0.01433533, -0.6724163, -0.6956186, -0.1822706, -0.1448306, 0.1336364, 0.2161408, 0.09181826, -0.9407007, -0.150896, -0.1647828, 0.1480612, 0.07222757, 0.2442133, -0.4631073, -0.1624417, -0.1857786, 0.1391744, -0.02463588, 0.2448098, -0.02287203, -0.1927452, -0.1427781, 0.1545664, 0.1887294, 0.1775641, -0.9077261, -0.160652, -0.1728442, 0.1647427, 0.01634203, 0.2715229, -0.435224, -0.1743749, -0.1947429, 0.1516533, -0.05181529, 0.2995257, 0.05485833, -0.2021462, -0.1520156, 0.1720175, 0.1491805, 0.211411, -0.8972099, -0.1734687, -0.1809337, 0.1767897, -0.03491276, 0.3012593, -0.4173814, -0.1866037, -0.2003272, 0.1615532, -0.1699335, 0.277446, 0.08154035, -0.2451179, -0.1890211, 0.1608004, 0.2253115, 0.2264798, -0.8903915, -0.2120822, -0.1662011, 0.1871088, 0.08809228, 0.2704147, -0.9079486, -0.1864015, -0.1857958, 0.1868987, -0.08027759, 0.3370421, -0.4508274, -0.1942252, -0.2004817, 0.1735094, -0.2603487, 0.2835384, 0.02942833, -0.1382609, -0.1545923, 0.08328843, -0.01433533, -0.6724163, -0.6956186, -0.1832004, -0.187631, 0.128225, -0.02463588, 0.2448098, -0.02287203, -0.1960323, -0.1923923, 0.1369531, -0.05181529, 0.2995257, 0.05485833, -0.2081546, -0.1956308, 0.1484863, -0.1699335, 0.277446, 0.08154035, -0.2132718, -0.1968098, 0.160986, -0.2603487, 0.2835384, 0.02942833
-0.2671452, -0.2007897, 0.1270866, 0.2694965, -0.04259004, -0.8959869, -0.2671452, -0.2007897, 0.1270866, 0.2694965, -0.04259004, -0.8959869, -0.2412797, -0.1949354, 0.1304758, -0.0552409, -0.519759, -0.822802, -0.2179088, -0.1868395, 0.1220382, 0.0996106, -0.6939318, -0.6926343, -0.186368, -0.1740768, 0.1187042, 0.1780365, -0.6128645, -0.7503335, -0.1551972, -0.1571324, 0.1206918, 0.134834, -0.6851376, -0.7036714, -0.1882976, -0.1380837, 0.153785, 0.3058845, 0.1116925, -0.926194, -0.1587606, -0.15485, 0.1746892, 0.1101613, 0.3250003, -0.4750075, -0.1673853, -0.176353, 0.1639034, -0.05312973, 0.3318833, 0.01772714, -0.2033256, -0.1371369, 0.1718199, 0.2893909, 0.2028464, -0.9077671, -0.1703574, -0.1609553, 0.1913976, 0.07021772, 0.358524, -0.5043885, -0.1771392, -0.1852776, 0.1771978, -0.07293741, 0.4019714, 0.02029386, -0.2155918, -0.1473131, 0.1867943, 0.2558969, 0.2406382, -0.9060889, -0.1845177, -0.1698871, 0.2011558, 0.01545116, 0.3927079, -0.4992766, -0.1899108, -0.1917716, 0.1846402, -0.194893, 0.3709829, 0.02324468, -0.2517266, -0.1876298, 0.1665298, 0.314868, 0.1983807, -0.8447645, -0.2274373, -0.1624386, 0.1993883, 0.1892493, 0.2931937, -0.9164101, -0.1999298, -0.1776275, 0.2068804, -0.03364726, 0.4220978, -0.5200969, -0.2021225, -0.1935, 0.1927588, -0.2824952, 0.3630953, -0.02762967, -0.1314327, -0.1468915, 0.1198824, 0.134834, -0.6851376, -0.7036714, -0.1858987, -0.1758372, 0.1493696, -0.05312973, 0.3318833, 0.01772714, -0.1950986, -0.1839861, 0.1580549, -0.07293741, 0.4019714, 0.02029386, -0.2084337, -0.1886454, 0.1671939, -0.194893, 0.3709829, 0.02324468, -0.218573, -0.190839, 0.1767778, -0.2824952, 0.3630953, -0.02762967
-0.2680109, -0.2031921, 0.1240483, 0.2673347, -0.02496082, -0.8996338, -0.2680109, -0.2031921, 0.1240483, 0.2673347, -0.02496082, -0.8996338, -0.2420646, -0.1975526, 0.1271728, -0.06756046, -0.5025003, -0.8274726, -0.2192129, -0.1888918, 0.1179139, 0.1036589, -0.6690326, -0.7074549, -0.1885738, -0.1743362, 0.1136476, 0.1912145, -0.581692, -0.7683458, -0.1581053, -0.1562572, 0.1163863, 0.1562675, -0.654135, -0.727119, -0.1884328, -0.1417181, 0.1514354, 0.2924384, 0.1201691, -0.9286122, -0.1583813, -0.1589062, 0.1712344, 0.09013984, 0.3220552, -0.4609578, -0.1677756, -0.1797564, 0.1598274, -0.0728474, 0.3177999, 0.04678416, -0.2031367, -0.1413224, 0.1697557, 0.2761111, 0.2113428, -0.9082292, -0.169775, -0.165682, 0.1879523, 0.0513519, 0.3561659, -0.4921219, -0.1773627, -0.1893427, 0.1730593, -0.08954527, 0.3881497, 0.04635793, -0.2151816, -0.1519509, 0.184595, 0.2455577, 0.2512897, -0.9053074, -0.1837939, -0.174733, 0.1979074, -0.002999827, 0.393623, -0.4882141, -0.1897573, -0.1959186, 0.1806914, -0.2118201, 0.3602327, 0.04173023, -0.251843, -0.191426, 0.1636316, 0.3142152, 0.2153141, -0.8448377, -0.2268694, -0.1674471, 0.1968818, 0.1785929, 0.3059449, -0.9129422, -0.1992782, -0.1829258, 0.2034114, -0.0522456, 0.4238757, -0.5066577, -0.2019961, -0.1981884, 0.1887204, -0.30046, 0.3528201, -0.006005973, -0.1347751, -0.1450346, 0.1165947, 0.1562675, -0.654135, -0.727119, -0.1866722, -0.1776853, 0.1459397, -0.0728474, 0.3177999, 0.04678416, -0.195843, -0.1865014, 0.1545913, -0.08954527, 0.3881497, 0.04635793, -0.208661, -0.191707, 0.1638939, -0.2118201, 0.3602327, 0.04173023, -0.2188614, -0.194455, 0.1734, -0.30046, 0.3528201, -0.006005973
-0.2862436, -0.1849701, 0.1322598, 0.03235941, 0.3883973, -0.8375964, -0.2862436, -0.1849701, 0.1322598, 0.03235941, 0.3883973, -0.8375964, -0.2659565, -0.1694365, 0.1243909, -0.1957849, -0.1283717, -0.7772371, -0.2596544, -0.1470249, 0.1125189, 0.04910126, -0.2322421, -0.7987109, -0.2465347, -0.1160491, 0.1064203, 0.06202194, -0.125504, -0.820415, -0.2331147, -0.08317322, 0.1050919, 0.04799855, -0.2322655, -0.7782495, -0.2159899, -0.1091691, 0.1456915, -0.1300667, 0.3420164, -0.9211816, -0.1788563, -0.1153498, 0.1325226, -0.3477744, 0.1618166, -0.5267836, -0.1888902, -0.1328967, 0.1168852, -0.3618332, -0.004288202, -0.1591272, -0.2140138, -0.122862, 0.1646809, -0.17105, 0.3972316, -0.8753502, -0.1757334, -0.1338073, 0.1434132, -0.3953154, 0.1897881, -0.4944708, -0.1884496, -0.1509604, 0.1238358, -0.3845403, 0.05116327, -0.09060587, -0.211467, -0.1426948, 0.1735365, -0.1928656, 0.4340467, -0.8544163, -0.1771519, -0.150591, 0.1525233, -0.4351124, 0.2459244, -0.4929121, -0.1881366, -0.1642297, 0.1307494, -0.4947871, 0.05480244, -0.0983164, -0.2485089, -0.1832429, 0.1554933, 0.0625111, 0.6037126, -0.7328842, -0.2099545, -0.165234, 0.1777078, -0.07553791, 0.5540022, -0.8283572, -0.1780974, -0.1606763, 0.1749051, -0.2034317, 0.5619998, -0.7715569, -0.1605351, -0.1629736, 0.16297, -0.3498955, 0.5180148, -0.7017376, -0.2260563, -0.05874628, 0.1002145, 0.04799855, -0.2322655, -0.7782495, -0.2108641, -0.1407913, 0.113874, -0.3618332, -0.004288202, -0.1591272, -0.2138943, -0.1553452, 0.1189371, -0.3845403, 0.05116327, -0.09060587, -0.2126889, -0.1682412, 0.1245579, -0.4947871, 0.05480244, -0.0983164, -0.147471, -0.1651298, 0.1440551, -0.3498955, 0.5180148, -0.7017376
