b_l_wrist_Position_X, b_l_wrist_Position_Y, b_l_wrist_Position_Z, b_l_wrist_Rotation_X, b_l_wrist_Rotation_Y, b_l_wrist_Rotation_Z, b_l_forearm_stub_Position_X, b_l_forearm_stub_Position_Y, b_l_forearm_stub_Position_Z, b_l_forearm_stub_Rotation_X, b_l_forearm_stub_Rotation_Y, b_l_forearm_stub_Rotation_Z, b_l_thumb0_Position_X, b_l_thumb0_Position_Y, b_l_thumb0_Position_Z, b_l_thumb0_Rotation_X, b_l_thumb0_Rotation_Y, b_l_thumb0_Rotation_Z, b_l_thumb1_Position_X, b_l_thumb1_Position_Y, b_l_thumb1_Position_Z, b_l_thumb1_Rotation_X, b_l_thumb1_Rotation_Y, b_l_thumb1_Rotation_Z, b_l_thumb2_Position_X, b_l_thumb2_Position_Y, b_l_thumb2_Position_Z, b_l_thumb2_Rotation_X, b_l_thumb2_Rotation_Y, b_l_thumb2_Rotation_Z, b_l_thumb3_Position_X, b_l_thumb3_Position_Y, b_l_thumb3_Position_Z, b_l_thumb3_Rotation_X, b_l_thumb3_Rotation_Y, b_l_thumb3_Rotation_Z, b_l_index1_Position_X, b_l_index1_Position_Y, b_l_index1_Position_Z, b_l_index1_Rotation_X, b_l_index1_Rotation_Y, b_l_index1_Rotation_Z, b_l_index2_Position_X, b_l_index2_Position_Y, b_l_index2_Position_Z, b_l_index2_Rotation_X, b_l_index2_Rotation_Y, b_l_index2_Rotation_Z, b_l_index3_Position_X, b_l_index3_Position_Y, b_l_index3_Position_Z, b_l_index3_Rotation_X, b_l_index3_Rotation_Y, b_l_index3_Rotation_Z, b_l_middle1_Position_X, b_l_middle1_Position_Y, b_l_middle1_Position_Z, b_l_middle1_Rotation_X, b_l_middle1_Rotation_Y, b_l_middle1_Rotation_Z, b_l_middle2_Position_X, b_l_middle2_Position_Y, b_l_middle2_Position_Z, b_l_middle2_Rotation_X, b_l_middle2_Rotation_Y, b_l_middle2_Rotation_Z, b_l_middle3_Position_X, b_l_middle3_Position_Y, b_l_middle3_Position_Z, b_l_middle3_Rotation_X, b_l_middle3_Rotation_Y, b_l_middle3_Rotation_Z, b_l_ring1_Position_X, b_l_ring1_Position_Y, b_l_ring1_Position_Z, b_l_ring1_Rotation_X, b_l_ring1_Rotation_Y, b_l_ring1_Rotation_Z, b_l_ring2_Position_X, b_l_ring2_Position_Y, b_l_ring2_Position_Z, b_l_ring2_Rotation_X, b_l_ring2_Rotation_Y, b_l_ring2_Rotation_Z, b_l_ring3_Position_X, b_l_ring3_Position_Y, b_l_ring3_Position_Z, b_l_ring3_Rotation_X, b_l_ring3_Rotation_Y, b_l_ring3_Rotation_Z, b_l_pinky0_Position_X, b_l_pinky0_Position_Y, b_l_pinky0_Position_Z, b_l_pinky0_Rotation_X, b_l_pinky0_Rotation_Y, b_l_pinky0_Rotation_Z, b_l_pinky1_Position_X, b_l_pinky1_Position_Y, b_l_pinky1_Position_Z, b_l_pinky1_Rotation_X, b_l_pinky1_Rotation_Y, b_l_pinky1_Rotation_Z, b_l_pinky2_Position_X, b_l_pinky2_Position_Y, b_l_pinky2_Position_Z, b_l_pinky2_Rotation_X, b_l_pinky2_Rotation_Y, b_l_pinky2_Rotation_Z, b_l_pinky3_Position_X, b_l_pinky3_Position_Y, b_l_pinky3_Position_Z, b_l_pinky3_Rotation_X, b_l_pinky3_Rotation_Y, b_l_pinky3_Rotation_Z, l_thumb_finger_tip_marker_Position_X, l_thumb_finger_tip_marker_Position_Y, l_thumb_finger_tip_marker_Position_Z, l_thumb_finger_tip_marker_Rotation_X, l_thumb_finger_tip_marker_Rotation_Y, l_thumb_finger_tip_marker_Rotation_Z, l_index_finger_tip_marker_Position_X, l_index_finger_tip_marker_Position_Y, l_index_finger_tip_marker_Position_Z, l_index_finger_tip_marker_Rotation_X, l_index_finger_tip_marker_Rotation_Y, l_index_finger_tip_marker_Rotation_Z, l_middle_finger_tip_marker_Position_X, l_middle_finger_tip_marker_Position_Y, l_middle_finger_tip_marker_Position_Z, l_middle_finger_tip_marker_Rotation_X, l_middle_finger_tip_marker_Rotation_Y, l_middle_finger_tip_marker_Rotation_Z, l_ring_finger_tip_marker_Position_X, l_ring_finger_tip_marker_Position_Y, l_ring_finger_tip_marker_Position_Z, l_ring_finger_tip_marker_Rotation_X, l_ring_finger_tip_marker_Rotation_Y, l_ring_finger_tip_marker_Rotation_Z, l_pinky_finger_tip_marker_Position_X, l_pinky_finger_tip_marker_Position_Y, l_pinky_finger_tip_marker_Position_Z, l_pinky_finger_tip_marker_Rotation_X, l_pinky_finger_tip_marker_Rotation_Y, l_pinky_finger_tip_marker_Rotation_Z
-0.2345844, -0.147675, 0.06797694, -0.03038208, 0.1237789, -0.7652175, -0.2345844, -0.147675, 0.06797694, -0.03038208, 0.1237789, -0.7652175, -0.221267, -0.1280769, 0.05712716, -0.06471176, -0.4596021, -0.7141522, -0.2099951, -0.1105274, 0.0425033, 0.07631725, -0.7109574, -0.6101791, -0.184816, -0.09303614, 0.02944049, 0.2309443, -0.6071432, -0.7208906, -0.1579161, -0.07125855, 0.03081315, 0.3129735, -0.6248686, -0.7116019, -0.2124398, -0.04956033, 0.05370963, -0.05787167, 0.05404056, -0.9573827, -0.1798237, -0.02864198, 0.05056892, -0.09085423, 0.03895332, -0.9634295, -0.1584146, -0.04042058, 0.04572457, -0.0730246, 0.02639989, -0.8721821, -0.2126656, -0.0524428, 0.07642801, -0.03312561, 0.1377911, -0.8076556, -0.1975919, -0.01136109, 0.08101395, -0.03698573, 0.1491342, -0.8097723, -0.1875408, 0.01484731, 0.08409188, -0.04796586, 0.1834185, -0.7713305, -0.2062008, -0.06305758, 0.093747, -0.009787709, 0.1982314, -0.7204114, -0.2015412, -0.02463134, 0.1037142, -0.03341584, 0.223995, -0.7230346, -0.1975672, 0.001481652, 0.1103615, -0.05471177, 0.2081515, -0.7134076, -0.2135075, -0.1189154, 0.0924169, -0.05493069, 0.3662548, -0.7309549, -0.1977451, -0.07782306, 0.1083031, 0.03153282, 0.2861606, -0.6843966, -0.1945783, -0.04951982, 0.121734, 0.0221914, 0.342618, -0.6918368, -0.19058, -0.03153845, 0.1314349, -0.01185098, 0.310496, -0.6932048, -0.1379759, -0.05801115, 0.03879885, 0.3129735, -0.6248686, -0.7116019, -0.1455109, -0.05912017, 0.04249379, -0.0730246, 0.02639989, -0.8721821, -0.1819379, 0.03943564, 0.08859275, -0.04796586, 0.1834185, -0.7713305, -0.1963971, 0.02575472, 0.116187, -0.05471177, 0.2081515, -0.7134076, -0.1883431, -0.01105709, 0.1404921, -0.01185098, 0.310496, -0.6932048
-0.237539, -0.1452912, 0.07581862, -0.1307386, 0.1394051, -0.8664128, -0.237539, -0.1452912, 0.07581862, -0.1307386, 0.1394051, -0.8664128, -0.2212127, -0.1331389, 0.05954203, -0.2735854, -0.4229581, -0.7378244, -0.2098373, -0.122145, 0.03957622, -0.1589055, -0.7007444, -0.6121096, -0.1854619, -0.1160956, 0.01767159, 0.01393101, -0.6493359, -0.734501, -0.1535173, -0.1054621, 0.009533927, 0.1311549, -0.6940377, -0.707786, -0.1872374, -0.06414832, 0.04109102, -0.1813419, 0.002019374, -0.9815964, -0.1511976, -0.05955367, 0.0272606, -0.1657854, -0.0654917, -0.8765718, -0.1376128, -0.07961804, 0.02147903, -0.1186618, -0.09806665, -0.7469014, -0.1832185, -0.06453327, 0.06363397, -0.1367975, 0.1415066, -0.8961515, -0.154785, -0.03146607, 0.05779855, -0.1378075, 0.1529029, -0.896252, -0.1363374, -0.01038936, 0.05421594, -0.1398354, 0.1958857, -0.864382, -0.176965, -0.07505678, 0.0810857, -0.08896454, 0.2176791, -0.8194969, -0.1594612, -0.03927156, 0.08435176, -0.1063983, 0.2457391, -0.8168015, -0.1470654, -0.01511009, 0.08645819, -0.1265573, 0.2359657, -0.8009005, -0.2029339, -0.1241222, 0.09075253, -0.1030251, 0.3766754, -0.8366575, -0.1709405, -0.09041893, 0.0962221, 0.006162032, 0.3015605, -0.7905793, -0.1573406, -0.06400306, 0.1066497, 0.007545561, 0.3558121, -0.79224, -0.1467544, -0.04776391, 0.1142421, -0.02838239, 0.3303853, -0.7881333, -0.1291526, -0.09972645, 0.01275006, 0.1311549, -0.6940377, -0.707786, -0.1334364, -0.102152, 0.02029753, -0.1186618, -0.09806665, -0.7469014, -0.1224195, 0.01109655, 0.05327443, -0.1398354, 0.1958857, -0.864382, -0.1384307, 0.008225352, 0.08877891, -0.1265573, 0.2359657, -0.8009005, -0.1374976, -0.02854817, 0.1214247, -0.02838239, 0.3303853, -0.7881333
-0.2420263, -0.146142, 0.07176115, -0.1370105, 0.1366412, -0.891502, -0.2420263, -0.146142, 0.07176115, -0.1370105, 0.1366412, -0.891502, -0.2247574, -0.1363612, 0.05487099, -0.3041653, -0.4182596, -0.7573845, -0.2120934, -0.1274607, 0.03463976, -0.2035419, -0.7035071, -0.6172177, -0.1870409, -0.1251749, 0.01278305, -0.03688951, -0.6627206, -0.7298226, -0.1543543, -0.1185919, 0.003402293, 0.06712528, -0.718558, -0.6922188, -0.1837462, -0.07212757, 0.03373838, -0.1885263, 0.002002598, -0.9819086, -0.1476588, -0.07075514, 0.01934843, -0.1704133, -0.07013091, -0.8518476, -0.1361718, -0.09215926, 0.01382913, -0.1219306, -0.1048537, -0.7135245, -0.179392, -0.07227381, 0.05622179, -0.1476872, 0.1345394, -0.9204803, -0.1472386, -0.04331997, 0.04823533, -0.1479642, 0.145821, -0.920725, -0.1263991, -0.02492549, 0.04326165, -0.14751, 0.1902883, -0.8922057, -0.1740214, -0.08289208, 0.07390855, -0.1020272, 0.2093826, -0.8618855, -0.1511033, -0.05014861, 0.07441859, -0.1169159, 0.2385277, -0.8589531, -0.1350499, -0.02814609, 0.0746361, -0.1386287, 0.2311628, -0.8450947, -0.2050446, -0.1284793, 0.08551069, -0.09482233, 0.3718245, -0.8614507, -0.169451, -0.09836178, 0.0894392, -0.01156507, 0.2917916, -0.8350185, -0.1516667, -0.07362658, 0.09740032, -0.006003007, 0.3446895, -0.8365467, -0.1384001, -0.05870751, 0.103303, -0.04460315, 0.3227747, -0.8327153, -0.1293353, -0.1155589, 0.004718646, 0.06712528, -0.718558, -0.6922188, -0.1341582, -0.1150064, 0.01307403, -0.1219306, -0.1048537, -0.7135245, -0.109996, -0.005372882, 0.04105422, -0.14751, 0.1902883, -0.8922057, -0.1227665, -0.00639087, 0.07519704, -0.1386287, 0.2311628, -0.8450947, -0.1260112, -0.04069462, 0.1086484, -0.04460315, 0.3227747, -0.8327153
-0.2308404, -0.1461668, 0.06462488, -0.03343811, 0.196568, -0.6807156, -0.2308404, -0.1461668, 0.06462488, -0.03343811, 0.196568, -0.6807156, -0.2230195, -0.1229425, 0.05575807, -0.01322922, -0.3934627, -0.6736265, -0.2174874, -0.1017413, 0.04276562, 0.1465413, -0.6396905, -0.6151032, -0.1983217, -0.07757775, 0.03014154, 0.275125, -0.5178982, -0.7364613, -0.1768054, -0.05050302, 0.03207964, 0.3532665, -0.5315201, -0.7536328, -0.2311345, -0.04459357, 0.06283236, -0.09216078, 0.1067194, -0.9181837, -0.2035761, -0.01740003, 0.05932492, -0.1484886, 0.06681526, -0.9767052, -0.180737, -0.02370682, 0.05163405, -0.1367687, 0.04338383, -0.9172524, -0.2285493, -0.05022163, 0.08488063, -0.05355982, 0.2003858, -0.7319615, -0.2218682, -0.007473454, 0.09287515, -0.05854915, 0.2111907, -0.7325807, -0.2172781, 0.0198871, 0.09813906, -0.06723997, 0.2438106, -0.6833653, -0.2183642, -0.06120103, 0.1000507, -0.02521855, 0.2634431, -0.6250991, -0.2215498, -0.02397574, 0.114255, -0.05029976, 0.2861404, -0.6216574, -0.2232748, 0.001441941, 0.1238901, -0.06470294, 0.2680697, -0.6026168, -0.2139554, -0.1167034, 0.09137302, -0.08637299, 0.4295325, -0.635865, -0.205644, -0.07542118, 0.1117717, 0.01000657, 0.3544699, -0.5840853, -0.2077345, -0.04878785, 0.1284386, -0.0075849, 0.4083301, -0.590863, -0.2070744, -0.03154156, 0.1400813, -0.03473971, 0.3732259, -0.5876952, -0.1594727, -0.03418365, 0.04045434, 0.3532665, -0.5315201, -0.7536328, -0.1642068, -0.03835764, 0.04541118, -0.1367687, 0.04338383, -0.9172524, -0.2168436, 0.0445352, 0.1051047, -0.06723997, 0.2438106, -0.6833653, -0.2278196, 0.02431414, 0.1328731, -0.06470294, 0.2680697, -0.6026168, -0.2089265, -0.01230589, 0.1516175, -0.03473971, 0.3732259, -0.5876952
-0.2368109, -0.1468718, 0.06604218, -0.02525099, 0.1984506, -0.6040851, -0.2368109, -0.1468718, 0.06604218, -0.02525099, 0.1984506, -0.6040851, -0.2334518, -0.1221492, 0.05851432, 0.05013669, -0.3856142, -0.6184022, -0.2318663, -0.09964868, 0.04667753, 0.2353162, -0.6058569, -0.5798328, -0.2183184, -0.07116035, 0.03593332, 0.3363464, -0.4729466, -0.697726, -0.203736, -0.03984157, 0.03843111, 0.4177086, -0.4730957, -0.7389078, -0.2568564, -0.04731968, 0.06886877, -0.0755529, 0.1210436, -0.8639009, -0.2365656, -0.01416463, 0.06833984, -0.1453046, 0.08264469, -0.9853759, -0.212761, -0.01518781, 0.06107039, -0.1397819, 0.06026753, -0.9477974, -0.2537671, -0.05346482, 0.09071316, -0.04137377, 0.2076919, -0.6566737, -0.2560237, -0.01088087, 0.1015515, -0.05078412, 0.2173186, -0.667978, -0.2563952, 0.01652417, 0.1083489, -0.06385241, 0.2472158, -0.6193103, -0.2420135, -0.0630294, 0.105706, -0.01802531, 0.2680431, -0.538685, -0.2530431, -0.02825627, 0.1220403, -0.05184719, 0.2873021, -0.551738, -0.259201, -0.003963724, 0.1327091, -0.06672799, 0.2672633, -0.5370795, -0.2266572, -0.1161098, 0.09466495, -0.103007, 0.4249742, -0.5613626, -0.2270575, -0.07510158, 0.1171943, 0.01522482, 0.3619418, -0.4878714, -0.2353061, -0.05104762, 0.1357647, -0.01699712, 0.4147555, -0.509158, -0.2381681, -0.03477015, 0.1484247, -0.04257396, 0.3767626, -0.5100468, -0.1906639, -0.02027847, 0.04755709, 0.4177086, -0.4730957, -0.7389078, -0.193688, -0.02615663, 0.05454925, -0.1397819, 0.06026753, -0.9477974, -0.2601214, 0.04053545, 0.1164613, -0.06385241, 0.2472158, -0.6193103, -0.2674096, 0.01754877, 0.1424209, -0.06672799, 0.2672633, -0.5370795, -0.2436675, -0.01686519, 0.1609024, -0.04257396, 0.3767626, -0.5100468
-0.2411354, -0.1455123, 0.07166369, -0.03465401, 0.2110377, -0.6738499, -0.2411354, -0.1455123, 0.07166369, -0.03465401, 0.2110377, -0.6738499, -0.2337919, -0.1220126, 0.06312013, -0.01155306, -0.3797218, -0.6736063, -0.2288025, -0.100479, 0.05045886, 0.1589508, -0.6183714, -0.6187401, -0.2111253, -0.07505159, 0.03814885, 0.272496, -0.4969134, -0.736623, -0.1910677, -0.04683809, 0.03934962, 0.352807, -0.5100492, -0.7624168, -0.2427037, -0.04393547, 0.07200855, -0.096536, 0.1234371, -0.9084911, -0.2162227, -0.01564418, 0.06890781, -0.1615856, 0.07751566, -0.9755272, -0.1934212, -0.02121157, 0.06056238, -0.1523532, 0.0506466, -0.9185936, -0.2395721, -0.04998579, 0.09387339, -0.05024808, 0.2209008, -0.7248867, -0.2330374, -0.007510796, 0.1033142, -0.05821134, 0.2309701, -0.7330931, -0.227911, 0.01962385, 0.109214, -0.06753096, 0.2635153, -0.6877707, -0.2289272, -0.0611476, 0.1085878, -0.01624519, 0.2847652, -0.6144857, -0.23223, -0.02464517, 0.1245344, -0.04859692, 0.3064843, -0.6258866, -0.2330108, 0.0005618483, 0.1348236, -0.06551854, 0.2885781, -0.6130551, -0.2240331, -0.1163984, 0.0986554, -0.08926513, 0.442426, -0.6264366, -0.2157833, -0.07544584, 0.1197324, 0.03268839, 0.3796817, -0.5665733, -0.2179772, -0.0501595, 0.1383678, 0.002794661, 0.4342877, -0.5868653, -0.2166025, -0.03351174, 0.150793, -0.02678869, 0.3997384, -0.5885474, -0.1742728, -0.02979179, 0.04736419, 0.352807, -0.5100492, -0.7624168, -0.1767547, -0.03535575, 0.05357751, -0.1523532, 0.0506466, -0.9185936, -0.2266337, 0.04408592, 0.1167116, -0.06753096, 0.2635153, -0.6877707, -0.2363349, 0.02343592, 0.1443217, -0.06551854, 0.2885781, -0.6130551, -0.2174782, -0.01472917, 0.1631611, -0.02678869, 0.3997384, -0.5885474
-0.2413039, -0.1445464, 0.07286128, -0.08766409, 0.148266, -0.8707819, -0.2413039, -0.1445464, 0.07286128, -0.08766409, 0.148266, -0.8707819, -0.2236958, -0.1319034, 0.0583952, -0.2301291, -0.4199276, -0.7720944, -0.2098144, -0.1203916, 0.04040406, -0.120076, -0.6982756, -0.6429369, -0.1830904, -0.1135142, 0.02171977, 0.04495838, -0.6372038, -0.7510702, -0.1505219, -0.1028476, 0.01669322, 0.1245788, -0.6850653, -0.7176737, -0.1873171, -0.06277986, 0.04602686, -0.1392866, 0.03770438, -0.9876825, -0.1502353, -0.05772512, 0.03550813, -0.1476852, -0.01073901, -0.8892716, -0.1357412, -0.076977, 0.02919648, -0.114655, -0.03831077, -0.7698281, -0.1848446, -0.06444437, 0.06873371, -0.1020719, 0.1482923, -0.9136665, -0.1534486, -0.03381212, 0.06528252, -0.1041734, 0.1588801, -0.9168127, -0.1327904, -0.01469173, 0.06304017, -0.1066807, 0.2002194, -0.8909078, -0.179979, -0.07600937, 0.08596712, -0.06047219, 0.2179836, -0.845879, -0.1589524, -0.04229322, 0.09029511, -0.08001119, 0.2462891, -0.8489661, -0.1436231, -0.01991612, 0.09277511, -0.1038928, 0.2370997, -0.8399349, -0.2074183, -0.1249476, 0.0912002, -0.06071208, 0.3868352, -0.8329926, -0.1752715, -0.09227756, 0.1006158, 0.01562525, 0.3025679, -0.8081838, -0.1598607, -0.06687166, 0.1110341, 0.01089235, 0.3577662, -0.8178461, -0.1474998, -0.05169059, 0.1181169, -0.02942568, 0.3345945, -0.8181874, -0.1260736, -0.09742758, 0.01982096, 0.1245788, -0.6850653, -0.7176737, -0.1303545, -0.09909932, 0.02633191, -0.114655, -0.03831077, -0.7698281, -0.1163647, 0.004966155, 0.06300539, -0.1066807, 0.2002194, -0.8909078, -0.131706, 0.001924381, 0.09511182, -0.1038928, 0.2370997, -0.8399349, -0.1358727, -0.03353418, 0.1245727, -0.02942568, 0.3345945, -0.8181874
-0.2409055, -0.145861, 0.07355276, -0.1100249, 0.1072706, -0.8653132, -0.2409055, -0.145861, 0.07355276, -0.1100249, 0.1072706, -0.8653132, -0.2238486, -0.1337018, 0.05804886, -0.2408059, -0.4576674, -0.7397839, -0.2107685, -0.1230937, 0.03893663, -0.1192717, -0.726334, -0.6039844, -0.1846176, -0.1165638, 0.01933902, 0.05108421, -0.6667092, -0.7192288, -0.1526272, -0.1048037, 0.01316994, 0.159179, -0.7055792, -0.6903501, -0.1907387, -0.06426204, 0.03971, -0.1385198, -0.002085162, -0.985634, -0.1540813, -0.05688088, 0.02907917, -0.1268575, -0.04984608, -0.8916758, -0.1392559, -0.07637266, 0.02451557, -0.08412603, -0.07373615, -0.7588357, -0.1883001, -0.0638181, 0.0624771, -0.1141753, 0.1099988, -0.9034858, -0.1594025, -0.03105222, 0.05725417, -0.1166554, 0.1200612, -0.9089034, -0.1401714, -0.01065633, 0.05385583, -0.1218231, 0.1620024, -0.8818982, -0.1829738, -0.07358887, 0.08065886, -0.08228186, 0.1802984, -0.8337765, -0.1647721, -0.03805646, 0.08260174, -0.1018406, 0.2078786, -0.8384507, -0.1513597, -0.01436882, 0.08353724, -0.1252922, 0.1981371, -0.8271439, -0.2080798, -0.123139, 0.09013131, -0.08580852, 0.3479357, -0.839628, -0.1775692, -0.08827265, 0.09667687, -0.01022097, 0.2660435, -0.8029398, -0.1639984, -0.06113487, 0.105095, -0.01331615, 0.3208706, -0.8151589, -0.1528627, -0.04459526, 0.1110835, -0.05287371, 0.2961952, -0.8135167, -0.1286632, -0.09793612, 0.01709945, 0.1591791, -0.7055793, -0.6903503, -0.1344528, -0.09880187, 0.02382224, -0.08412603, -0.07373615, -0.7588357, -0.1253316, 0.01018874, 0.05263085, -0.1218231, 0.1620024, -0.8818982, -0.1414206, 0.008543015, 0.08440241, -0.1252922, 0.1981371, -0.8271439, -0.1427148, -0.02517848, 0.1162342, -0.05287371, 0.2961952, -0.8135167
-0.2432362, -0.1483516, 0.06957453, -0.1055294, 0.1275236, -0.8545051, -0.2432362, -0.1483516, 0.06957453, -0.1055294, 0.1275236, -0.8545051, -0.2267423, -0.1349776, 0.05446689, -0.2289989, -0.44182, -0.7406219, -0.2143252, -0.1230968, 0.03566368, -0.1100442, -0.7147707, -0.6130286, -0.1885514, -0.115342, 0.01601309, 0.05361038, -0.6521041, -0.7286007, -0.1569552, -0.1026967, 0.009568859, 0.1675531, -0.6895506, -0.7043165, -0.1960156, -0.06377567, 0.038955, -0.1421241, 0.01726095, -0.9832765, -0.1596963, -0.05497962, 0.02824075, -0.1401705, -0.03605236, -0.8953502, -0.1446028, -0.07401978, 0.02274458, -0.1000482, -0.06460071, -0.7586067, -0.1933338, -0.06427623, 0.06169356, -0.1210308, 0.1231552, -0.9068438, -0.1636313, -0.03228318, 0.05620186, -0.1236669, 0.1329798, -0.9122407, -0.1438723, -0.0124362, 0.05258837, -0.1288976, 0.1750947, -0.8880148, -0.1875006, -0.07467946, 0.0793616, -0.08968355, 0.1949697, -0.840772, -0.1679222, -0.03987481, 0.08108063, -0.1067116, 0.2234143, -0.8400781, -0.1539961, -0.01648782, 0.08207145, -0.1306168, 0.2138747, -0.8300093, -0.2109462, -0.1253716, 0.08683538, -0.08650542, 0.3675289, -0.8246209, -0.1814609, -0.08988886, 0.09464552, -0.02501819, 0.2843968, -0.803193, -0.1672284, -0.062994, 0.1027444, -0.02687933, 0.338009, -0.8126728, -0.155791, -0.04657964, 0.1085046, -0.06773664, 0.3135938, -0.812417, -0.1331513, -0.09546275, 0.01380216, 0.1675531, -0.6895506, -0.7043165, -0.1398723, -0.09642322, 0.02121898, -0.1000482, -0.06460071, -0.7586067, -0.1282039, 0.007778138, 0.0511318, -0.1288976, 0.1750947, -0.8880148, -0.1434519, 0.006148994, 0.08301044, -0.1306168, 0.2138747, -0.8300093, -0.1452183, -0.02732663, 0.1134098, -0.06773664, 0.3135938, -0.812417
-0.2350748, -0.146724, 0.06292477, -0.02690499, 0.1794011, -0.7009704, -0.2350748, -0.146724, 0.06292477, -0.02690499, 0.1794011, -0.7009704, -0.2258373, -0.1241401, 0.05377088, -0.02839521, -0.409886, -0.6744903, -0.2195737, -0.1036549, 0.039986, 0.1305033, -0.6501864, -0.6101776, -0.1999079, -0.08037025, 0.02650818, 0.259889, -0.532856, -0.7315482, -0.1778024, -0.05371417, 0.02725043, 0.3671125, -0.5278642, -0.7560363, -0.2301468, -0.04533592, 0.05884911, -0.0801336, 0.0936577, -0.9271435, -0.2015064, -0.01924485, 0.05564937, -0.1332975, 0.05714421, -0.9705603, -0.1793232, -0.028164, 0.04865628, -0.1201194, 0.03267221, -0.8871153, -0.2284675, -0.05055939, 0.08108376, -0.0480588, 0.1838643, -0.7626808, -0.2183047, -0.008289546, 0.08786108, -0.05306174, 0.1947605, -0.7650833, -0.2113421, 0.01871507, 0.09229411, -0.06213664, 0.2282191, -0.719926, -0.2192818, -0.06167188, 0.09678561, -0.01942161, 0.2469678, -0.6543614, -0.2201466, -0.02391538, 0.1098749, -0.04359897, 0.2706553, -0.6512122, -0.2202919, 0.001830965, 0.1187617, -0.05915923, 0.2531299, -0.6328828, -0.2174642, -0.1175168, 0.08948549, -0.07375374, 0.4151002, -0.6578323, -0.2076339, -0.07622977, 0.109187, 0.02815808, 0.3411615, -0.6023596, -0.208942, -0.04948061, 0.1257479, 0.01480871, 0.3957549, -0.6043194, -0.2080333, -0.03232871, 0.1375127, -0.0133379, 0.360807, -0.6026967, -0.1604044, -0.03835697, 0.03716728, 0.3671125, -0.5278642, -0.7560363, -0.1652256, -0.04547578, 0.04334776, -0.1201194, 0.03267221, -0.8871153, -0.20868, 0.04345492, 0.09838431, -0.06213664, 0.2282191, -0.719926, -0.2234114, 0.02521667, 0.1269997, -0.05915923, 0.2531299, -0.6328828, -0.2095198, -0.01307353, 0.1490691, -0.0133379, 0.360807, -0.6026967
-0.2384015, -0.1445988, 0.06962321, -0.03165685, 0.2106129, -0.6739548, -0.2384015, -0.1445988, 0.06962321, -0.03165685, 0.2106129, -0.6739548, -0.2309908, -0.1210767, 0.06119991, -0.01401639, -0.3803497, -0.6671349, -0.2264191, -0.09958328, 0.04831471, 0.1584032, -0.6139127, -0.6148971, -0.2094241, -0.07388245, 0.03561797, 0.2745357, -0.490436, -0.7378084, -0.1896885, -0.04544862, 0.03694941, 0.3650149, -0.4939331, -0.7701254, -0.2398546, -0.0430221, 0.07033011, -0.09207286, 0.1232146, -0.8944041, -0.2153526, -0.01293485, 0.06795074, -0.1605314, 0.07440896, -0.9768862, -0.1924424, -0.01817742, 0.059693, -0.1515386, 0.04539202, -0.916074, -0.2368332, -0.04915543, 0.09218732, -0.03817747, 0.2231527, -0.699207, -0.2334287, -0.00668098, 0.1031548, -0.04541776, 0.2334672, -0.7044379, -0.2305632, 0.02052234, 0.1101652, -0.05439183, 0.2642629, -0.6541824, -0.2262707, -0.06038302, 0.1069111, -0.003380775, 0.2871437, -0.5970687, -0.2311517, -0.02455411, 0.1239433, -0.03386687, 0.3088339, -0.6033236, -0.2333646, 0.0001552403, 0.135187, -0.04901377, 0.2900939, -0.5882134, -0.2213934, -0.115603, 0.09680099, -0.08637588, 0.4421148, -0.6262086, -0.2131961, -0.07473695, 0.1180654, 0.04972932, 0.3838104, -0.5575719, -0.2158287, -0.05015185, 0.1375624, 0.03376064, 0.4374671, -0.5559902, -0.2158078, -0.03442408, 0.1512028, 0.009467594, 0.4016253, -0.5531018, -0.1731002, -0.02875659, 0.04606447, 0.3650149, -0.4939331, -0.7701254, -0.1760002, -0.0326354, 0.05281994, -0.1515386, 0.04539202, -0.916074, -0.2315798, 0.04466753, 0.1186631, -0.05439183, 0.2642629, -0.6541824, -0.238131, 0.02239002, 0.1455495, -0.04901377, 0.2900939, -0.5882134, -0.218442, -0.01682125, 0.1649768, 0.009467565, 0.4016253, -0.5531018
