b_l_wrist_Position_X, b_l_wrist_Position_Y, b_l_wrist_Position_Z, b_l_wrist_Rotation_X, b_l_wrist_Rotation_Y, b_l_wrist_Rotation_Z, b_l_forearm_stub_Position_X, b_l_forearm_stub_Position_Y, b_l_forearm_stub_Position_Z, b_l_forearm_stub_Rotation_X, b_l_forearm_stub_Rotation_Y, b_l_forearm_stub_Rotation_Z, b_l_thumb0_Position_X, b_l_thumb0_Position_Y, b_l_thumb0_Position_Z, b_l_thumb0_Rotation_X, b_l_thumb0_Rotation_Y, b_l_thumb0_Rotation_Z, b_l_thumb1_Position_X, b_l_thumb1_Position_Y, b_l_thumb1_Position_Z, b_l_thumb1_Rotation_X, b_l_thumb1_Rotation_Y, b_l_thumb1_Rotation_Z, b_l_thumb2_Position_X, b_l_thumb2_Position_Y, b_l_thumb2_Position_Z, b_l_thumb2_Rotation_X, b_l_thumb2_Rotation_Y, b_l_thumb2_Rotation_Z, b_l_thumb3_Position_X, b_l_thumb3_Position_Y, b_l_thumb3_Position_Z, b_l_thumb3_Rotation_X, b_l_thumb3_Rotation_Y, b_l_thumb3_Rotation_Z, b_l_index1_Position_X, b_l_index1_Position_Y, b_l_index1_Position_Z, b_l_index1_Rotation_X, b_l_index1_Rotation_Y, b_l_index1_Rotation_Z, b_l_index2_Position_X, b_l_index2_Position_Y, b_l_index2_Position_Z, b_l_index2_Rotation_X, b_l_index2_Rotation_Y, b_l_index2_Rotation_Z, b_l_index3_Position_X, b_l_index3_Position_Y, b_l_index3_Position_Z, b_l_index3_Rotation_X, b_l_index3_Rotation_Y, b_l_index3_Rotation_Z, b_l_middle1_Position_X, b_l_middle1_Position_Y, b_l_middle1_Position_Z, b_l_middle1_Rotation_X, b_l_middle1_Rotation_Y, b_l_middle1_Rotation_Z, b_l_middle2_Position_X, b_l_middle2_Position_Y, b_l_middle2_Position_Z, b_l_middle2_Rotation_X, b_l_middle2_Rotation_Y, b_l_middle2_Rotation_Z, b_l_middle3_Position_X, b_l_middle3_Position_Y, b_l_middle3_Position_Z, b_l_middle3_Rotation_X, b_l_middle3_Rotation_Y, b_l_middle3_Rotation_Z, b_l_ring1_Position_X, b_l_ring1_Position_Y, b_l_ring1_Position_Z, b_l_ring1_Rotation_X, b_l_ring1_Rotation_Y, b_l_ring1_Rotation_Z, b_l_ring2_Position_X, b_l_ring2_Position_Y, b_l_ring2_Position_Z, b_l_ring2_Rotation_X, b_l_ring2_Rotation_Y, b_l_ring2_Rotation_Z, b_l_ring3_Position_X, b_l_ring3_Position_Y, b_l_ring3_Position_Z, b_l_ring3_Rotation_X, b_l_ring3_Rotation_Y, b_l_ring3_Rotation_Z, b_l_pinky0_Position_X, b_l_pinky0_Position_Y, b_l_pinky0_Position_Z, b_l_pinky0_Rotation_X, b_l_pinky0_Rotation_Y, b_l_pinky0_Rotation_Z, b_l_pinky1_Position_X, b_l_pinky1_Position_Y, b_l_pinky1_Position_Z, b_l_pinky1_Rotation_X, b_l_pinky1_Rotation_Y, b_l_pinky1_Rotation_Z, b_l_pinky2_Position_X, b_l_pinky2_Position_Y, b_l_pinky2_Position_Z, b_l_pinky2_Rotation_X, b_l_pinky2_Rotation_Y, b_l_pinky2_Rotation_Z, b_l_pinky3_Position_X, b_l_pinky3_Position_Y, b_l_pinky3_Position_Z, b_l_pinky3_Rotation_X, b_l_pinky3_Rotation_Y, b_l_pinky3_Rotation_Z, l_thumb_finger_tip_marker_Position_X, l_thumb_finger_tip_marker_Position_Y, l_thumb_finger_tip_marker_Position_Z, l_thumb_finger_tip_marker_Rotation_X, l_thumb_finger_tip_marker_Rotation_Y, l_thumb_finger_tip_marker_Rotation_Z, l_index_finger_tip_marker_Position_X, l_index_finger_tip_marker_Position_Y, l_index_finger_tip_marker_Position_Z, l_index_finger_tip_marker_Rotation_X, l_index_finger_tip_marker_Rotation_Y, l_index_finger_tip_marker_Rotation_Z, l_middle_finger_tip_marker_Position_X, l_middle_finger_tip_marker_Position_Y, l_middle_finger_tip_marker_Position_Z, l_middle_finger_tip_marker_Rotation_X, l_middle_finger_tip_marker_Rotation_Y, l_middle_finger_tip_marker_Rotation_Z, l_ring_finger_tip_marker_Position_X, l_ring_finger_tip_marker_Position_Y, l_ring_finger_tip_marker_Position_Z, l_ring_finger_tip_marker_Rotation_X, l_ring_finger_tip_marker_Rotation_Y, l_ring_finger_tip_marker_Rotation_Z, l_pinky_finger_tip_marker_Position_X, l_pinky_finger_tip_marker_Position_Y, l_pinky_finger_tip_marker_Position_Z, l_pinky_finger_tip_marker_Rotation_X, l_pinky_finger_tip_marker_Rotation_Y, l_pinky_finger_tip_marker_Rotation_Z
-0.07137299, -0.2643769, 0.3269276, -0.189986, 0.7989762, -0.2614954, -0.07137299, -0.2643769, 0.3269276, -0.189986, 0.7989762, -0.2614954, -0.07311169, -0.2408492, 0.3380935, -0.02153581, 0.3581997, -0.3173419, -0.08693898, -0.2262418, 0.3537886, 0.1563703, 0.3455107, -0.4738655, -0.09735744, -0.2047088, 0.3770649, 0.08596264, 0.4454616, -0.5051461, -0.1005761, -0.1816346, 0.4027686, 0.1535668, 0.3409574, -0.4758849, -0.05290691, -0.1969381, 0.400842, -0.2744364, 0.7661918, -0.3557682, -0.0362723, -0.1678368, 0.4206494, -0.3274706, 0.7609575, -0.3628028, -0.02575956, -0.1476776, 0.4309236, -0.2840795, 0.7940479, -0.33622, -0.03248579, -0.2060633, 0.3957613, -0.6343416, 0.5747933, -0.4810126, -0.02704255, -0.165901, 0.3784609, -0.8495622, -0.1358033, -0.4362323, -0.04351702, -0.178932, 0.3595235, -0.6658943, -0.4800665, -0.2510951, -0.01767206, -0.2113222, 0.3813143, -0.6746839, 0.5728115, -0.4387025, -0.01602491, -0.1749127, 0.3647551, -0.8949539, -0.08227017, -0.3752424, -0.03525275, -0.183575, 0.3474514, -0.7719299, -0.4515926, -0.2136237, -0.03580318, -0.2421474, 0.3376551, -0.2668365, 0.8952717, -0.123671, -0.006111927, -0.215877, 0.3626443, -0.3745968, 0.8525167, -0.2628722, 0.01255055, -0.191547, 0.3700143, -0.4090647, 0.8561688, -0.2518154, 0.02491249, -0.1749429, 0.3725146, -0.4249595, 0.8435922, -0.2329584, -0.1091532, -0.1660704, 0.4207418, 0.1535668, 0.3409574, -0.4758849, -0.0141386, -0.1315831, 0.4425065, -0.2840795, 0.7940479, -0.33622, -0.05428453, -0.2020434, 0.3623849, -0.6658943, -0.4800665, -0.2510951, -0.04845274, -0.2048225, 0.3466031, -0.7719299, -0.4515926, -0.2136237, 0.03749302, -0.1569946, 0.3777751, -0.4249595, 0.8435922, -0.2329584
-0.07333057, -0.2530937, 0.3617527, -0.2788938, 0.6886276, -0.5774369, -0.07333057, -0.2530937, 0.3617527, -0.2788938, 0.6886276, -0.5774369, -0.06906747, -0.2284852, 0.3541697, -0.3072733, 0.2576161, -0.5190282, -0.07744811, -0.2044543, 0.3559547, -0.1567789, 0.1194102, -0.6500107, -0.08166874, -0.1713593, 0.3550022, -0.1870756, 0.2030001, -0.7124921, -0.07827917, -0.1368348, 0.3548402, -0.1562584, 0.1171019, -0.6330533, -0.03170314, -0.1607219, 0.3710761, -0.3133393, 0.6519896, -0.6399961, -0.005641274, -0.1319009, 0.368615, -0.3507403, 0.6522302, -0.637545, 0.01091846, -0.113729, 0.3643697, -0.3034706, 0.6848267, -0.6245311, -0.01429632, -0.1754579, 0.3735169, -0.6042231, 0.4486031, -0.6457272, -0.00387805, -0.1589243, 0.3340196, -0.7351162, -0.161595, -0.3104583, -0.02523072, -0.1758392, 0.3264176, -0.5297446, -0.4467027, -0.002428517, -0.003130212, -0.1922111, 0.3664129, -0.6365808, 0.4524217, -0.6004741, 0.002094336, -0.1774113, 0.3295858, -0.7724804, -0.1173521, -0.2586135, -0.02078472, -0.1903714, 0.3223231, -0.6330079, -0.4249023, 0.03904088, -0.03313202, -0.2385858, 0.3548222, -0.2716317, 0.8285683, -0.4617515, 0.004332766, -0.2104471, 0.355703, -0.3588759, 0.7450129, -0.5614503, 0.02768687, -0.192499, 0.3444332, -0.3588279, 0.7570294, -0.5450882, 0.04312555, -0.1818998, 0.3352644, -0.3879604, 0.7559799, -0.5272279, -0.08330186, -0.112068, 0.3553134, -0.1562584, 0.1171019, -0.6330533, 0.02775687, -0.09810342, 0.3636236, -0.3034706, 0.6848267, -0.6245311, -0.04097427, -0.1888117, 0.3419778, -0.5297446, -0.4467027, -0.002428517, -0.03750294, -0.2030935, 0.3359269, -0.6330079, -0.4249023, 0.03904088, 0.0594781, -0.1685938, 0.3272874, -0.3879604, 0.7559799, -0.5272279
-0.05249805, -0.2718104, 0.3299097, -0.04888646, 0.8045409, -0.1655674, -0.05249805, -0.2718104, 0.3299097, -0.04888646, 0.8045409, -0.1655674, -0.05402781, -0.252887, 0.3478211, 0.1559546, 0.3482378, -0.3048319, -0.06861134, -0.242085, 0.3657527, 0.3321446, 0.360867, -0.4430546, -0.08019155, -0.2278916, 0.3936533, 0.2441802, 0.4800992, -0.485856, -0.08251227, -0.2128213, 0.4248135, 0.279892, 0.3892565, -0.5233355, -0.03974105, -0.2333544, 0.4232409, -0.08658131, 0.820461, -0.2364986, -0.02190203, -0.218371, 0.4544369, -0.1443815, 0.8231498, -0.2438745, -0.01007355, -0.206453, 0.47289, -0.1154999, 0.8445579, -0.2159833, -0.01955438, -0.2427823, 0.4177894, -0.5150287, 0.6806296, -0.4188615, -0.007329948, -0.2004465, 0.417367, -0.8592376, 0.031422, -0.4931117, -0.02180178, -0.2026159, 0.3931658, -0.7656599, -0.3368548, -0.3483582, -0.003267288, -0.2449927, 0.4041636, -0.5736613, 0.6644415, -0.3869212, 0.004033808, -0.2057282, 0.4014129, -0.8969406, 0.0338079, -0.4284502, -0.01316786, -0.2065014, 0.3802547, -0.8249235, -0.3597908, -0.3093141, -0.01724765, -0.2583615, 0.3511458, -0.1564693, 0.8919626, -0.01097381, 0.01046699, -0.2448437, 0.3864351, -0.2545719, 0.8843104, -0.1528565, 0.02972763, -0.2271708, 0.4040775, -0.3051082, 0.8908392, -0.141902, 0.04281079, -0.2140298, 0.413612, -0.328135, 0.8687655, -0.1331451, -0.08710991, -0.200572, 0.4464391, 0.2798919, 0.3892566, -0.5233355, 0.002109043, -0.1982555, 0.4905714, -0.1154999, 0.8445579, -0.2159833, -0.03539251, -0.223035, 0.3856414, -0.7656599, -0.3368548, -0.3483582, -0.02736903, -0.2252343, 0.3716629, -0.8249235, -0.3597908, -0.3093141, 0.05549743, -0.2000584, 0.4259383, -0.328135, 0.8687655, -0.1331451
-0.06885765, -0.2604341, 0.3681481, -0.3259684, 0.6684499, -0.5862621, -0.06885765, -0.2604341, 0.3681481, -0.3259684, 0.6684499, -0.5862621, -0.06633382, -0.2363192, 0.3584859, -0.3568195, 0.2533141, -0.497911, -0.07592238, -0.2126848, 0.3590982, -0.2113361, 0.1085322, -0.6271763, -0.08225533, -0.1800991, 0.3556244, -0.2455173, 0.1785506, -0.7109246, -0.07966781, -0.1457671, 0.3513729, -0.2226748, 0.09525207, -0.6497778, -0.0316646, -0.1657296, 0.3679164, -0.3858128, 0.6088204, -0.6550645, -0.008321431, -0.1358766, 0.3589821, -0.4232002, 0.6031074, -0.6533807, 0.006181337, -0.1174696, 0.3504193, -0.3763727, 0.6392118, -0.6447529, -0.01339748, -0.1793791, 0.3703878, -0.6404477, 0.3854411, -0.6443035, -0.007784009, -0.1668027, 0.3285278, -0.7120857, -0.2234613, -0.2908402, -0.02845646, -0.1856519, 0.3243805, -0.4858637, -0.4856495, 0.008979902, -0.001794986, -0.1960835, 0.3638944, -0.6670993, 0.3928799, -0.5982987, -0.0008089393, -0.1849937, 0.3254417, -0.7498513, -0.1772313, -0.2359103, -0.02333816, -0.1998661, 0.3215163, -0.5871791, -0.4658483, 0.06527422, -0.02994013, -0.2446061, 0.3576918, -0.3120287, 0.807584, -0.4807633, 0.005986109, -0.214724, 0.3541508, -0.4096671, 0.7065166, -0.577064, 0.026937, -0.1965462, 0.3391448, -0.4167423, 0.7107171, -0.5618664, 0.04031549, -0.1859345, 0.3271794, -0.4501103, 0.7094129, -0.5405685, -0.08378596, -0.120983, 0.348609, -0.2226748, 0.09525207, -0.6497778, 0.02154627, -0.1010482, 0.3456757, -0.3763727, 0.6392118, -0.6447529, -0.04233675, -0.1982545, 0.3418956, -0.4858637, -0.4856495, 0.008979902, -0.03816193, -0.2120996, 0.3375479, -0.5871791, -0.4658483, 0.06527422, 0.05436394, -0.1724373, 0.3158413, -0.4501103, 0.7094129, -0.5405684
-0.07081375, -0.2695487, 0.3694506, -0.1740417, 0.7934083, -0.3161094, -0.07081375, -0.2695487, 0.3694506, -0.1740417, 0.7934083, -0.3161094, -0.07052748, -0.2451355, 0.3786793, -0.04168553, 0.3417823, -0.3737031, -0.0829538, -0.2279854, 0.3929048, 0.1441567, 0.3192264, -0.5240196, -0.0911977, -0.2039006, 0.4144909, 0.0810255, 0.4213083, -0.5559188, -0.09213114, -0.1788083, 0.4384275, 0.14679, 0.3119474, -0.514599, -0.04680847, -0.1982359, 0.4379382, -0.2017274, 0.7868789, -0.3797867, -0.0262963, -0.172786, 0.4590919, -0.2474273, 0.7888644, -0.3806098, -0.01296484, -0.1551789, 0.4706993, -0.2088888, 0.8158514, -0.3556389, -0.02724598, -0.2094857, 0.4338326, -0.5957481, 0.604043, -0.5066952, -0.01652808, -0.1709273, 0.4153849, -0.8492889, -0.07619391, -0.4275525, -0.03414141, -0.1818467, 0.3961397, -0.6892321, -0.4297614, -0.2195785, -0.01289091, -0.2171631, 0.4200193, -0.6432923, 0.593092, -0.4689871, -0.007149749, -0.1820996, 0.401576, -0.8870829, -0.04817121, -0.3687589, -0.02688343, -0.1899328, 0.3844475, -0.7738131, -0.4242879, -0.1825545, -0.03347534, -0.249711, 0.3787642, -0.2401319, 0.8991062, -0.1751448, -0.001697488, -0.2241985, 0.4019041, -0.3347766, 0.8591465, -0.3064169, 0.0192443, -0.2014879, 0.4082461, -0.3617804, 0.8677883, -0.2918362, 0.03334893, -0.1862566, 0.4102035, -0.3876418, 0.8527335, -0.2768017, -0.09980755, -0.1615533, 0.4552259, 0.14679, 0.3119474, -0.514599, 0.0007476732, -0.1415547, 0.4831328, -0.2088888, 0.8158514, -0.3556389, -0.04800295, -0.2032333, 0.3990955, -0.6892321, -0.4297614, -0.2195785, -0.04185089, -0.2099829, 0.3850662, -0.7738131, -0.4242879, -0.1825545, 0.047552, -0.169312, 0.4145901, -0.3876418, 0.8527335, -0.2768017
-0.05951314, -0.2710959, 0.3343977, -0.1480857, 0.8329484, -0.3237664, -0.05951314, -0.2710959, 0.3343977, -0.1480857, 0.8329484, -0.3237664, -0.05551808, -0.247048, 0.3437247, -0.03279292, 0.401699, -0.3981446, -0.06470875, -0.229635, 0.3599488, 0.126078, 0.3580983, -0.5575222, -0.06877635, -0.2051731, 0.3822887, 0.05364345, 0.4590292, -0.6019504, -0.06370787, -0.1796843, 0.4052689, 0.09114668, 0.36134, -0.6079905, -0.01982754, -0.2041403, 0.3999287, -0.2339848, 0.8112915, -0.4090171, 0.005518205, -0.178336, 0.4143391, -0.2967108, 0.8052762, -0.4120502, 0.02139869, -0.1601195, 0.420539, -0.2569085, 0.8313479, -0.3936542, -0.002218191, -0.2172584, 0.3933008, -0.614643, 0.6239272, -0.4758536, 0.007980928, -0.1800801, 0.3719539, -0.8756874, -0.07696379, -0.3518538, -0.01296294, -0.1902934, 0.3559262, -0.7168742, -0.4373143, -0.1507462, 0.009423673, -0.2260766, 0.3777276, -0.6544852, 0.6204301, -0.4292364, 0.01496229, -0.191857, 0.357705, -0.9114477, -0.02340111, -0.2933596, -0.007591859, -0.1976222, 0.343484, -0.812586, -0.3993177, -0.1148833, -0.01943009, -0.2554255, 0.339112, -0.2008696, 0.9300987, -0.1695089, 0.0174795, -0.2338369, 0.3582897, -0.3366763, 0.8812049, -0.2944829, 0.04039029, -0.2122826, 0.3605398, -0.3701293, 0.8823538, -0.2766211, 0.05519729, -0.1976357, 0.3595483, -0.3899144, 0.8738572, -0.2594258, -0.06439259, -0.1604751, 0.4216818, 0.09114668, 0.36134, -0.6079905, 0.03770483, -0.145694, 0.4279052, -0.2569085, 0.8313479, -0.3936542, -0.02795923, -0.2105025, 0.360923, -0.7168742, -0.4373144, -0.1507462, -0.02472162, -0.2157521, 0.3455556, -0.812586, -0.3993177, -0.1148833, 0.07074948, -0.1813872, 0.3610329, -0.3899143, 0.8738572, -0.2594258
-0.08048405, -0.2499274, 0.372616, -0.3422856, 0.6366026, -0.6173881, -0.08048405, -0.2499274, 0.372616, -0.3422856, 0.6366026, -0.6173881, -0.07811723, -0.2268305, 0.3606917, -0.3945715, 0.2202002, -0.5135319, -0.08769968, -0.203283, 0.3585487, -0.2456048, 0.06599577, -0.6338156, -0.09396932, -0.1712949, 0.3513754, -0.2700139, 0.1424949, -0.7013734, -0.09312081, -0.1372819, 0.3446038, -0.2403366, 0.07382348, -0.5883259, -0.04419975, -0.1553081, 0.3635077, -0.3945039, 0.5770615, -0.6747901, -0.02174664, -0.1251435, 0.3534142, -0.4236597, 0.5763162, -0.6724131, -0.007561482, -0.1065734, 0.3446733, -0.3756029, 0.614764, -0.6624997, -0.02582219, -0.1684676, 0.3674061, -0.6284061, 0.3569562, -0.6672806, -0.01941645, -0.1592877, 0.3247841, -0.6838229, -0.2289202, -0.2957463, -0.03978645, -0.1786226, 0.3214572, -0.4539064, -0.4785286, 0.01906513, -0.01401053, -0.1855995, 0.3626312, -0.6574244, 0.3591816, -0.6207625, -0.01286101, -0.1781825, 0.323309, -0.7174182, -0.1955722, -0.2324836, -0.03510475, -0.1937892, 0.3208985, -0.5447397, -0.4717345, 0.08762784, -0.04164075, -0.2347807, 0.3609449, -0.3206426, 0.7813879, -0.5195808, -0.005976424, -0.2050108, 0.3547823, -0.4127491, 0.6734584, -0.6124487, 0.0147519, -0.188699, 0.337496, -0.4152365, 0.6781549, -0.5974465, 0.0279646, -0.1795383, 0.3242193, -0.4544407, 0.6755729, -0.5751995, -0.1012577, -0.1135659, 0.3414117, -0.2403366, 0.07382348, -0.5883259, 0.00741376, -0.08976336, 0.3400462, -0.3756029, 0.614764, -0.6624997, -0.05397707, -0.1899291, 0.3395971, -0.4539064, -0.4785286, 0.01906511, -0.04948019, -0.2044796, 0.3383764, -0.5447397, -0.4717345, 0.08762787, 0.04166833, -0.1674555, 0.311017, -0.4544407, 0.6755729, -0.5751995
-0.05667982, -0.282761, 0.3469812, 0.004684977, 0.7831498, -0.1227826, -0.05667982, -0.282761, 0.3469812, 0.004684977, 0.7831498, -0.1227826, -0.05980227, -0.2661915, 0.3669049, 0.2164933, 0.3252316, -0.318266, -0.07474927, -0.2557572, 0.3847548, 0.4310482, 0.3886356, -0.4157053, -0.08650798, -0.2475081, 0.4148826, 0.3482404, 0.5101149, -0.4330237, -0.09013478, -0.2401092, 0.4485806, 0.3962499, 0.4127138, -0.4648837, -0.05324894, -0.2566612, 0.4452632, -0.0404438, 0.7968808, -0.1990573, -0.03964955, -0.2453323, 0.4799422, -0.09226205, 0.8023102, -0.2055383, -0.03037103, -0.2359695, 0.5011252, -0.06343065, 0.8230563, -0.1725122, -0.03274504, -0.2659011, 0.4407555, -0.4550583, 0.6975853, -0.4019337, -0.01968557, -0.2244461, 0.4480263, -0.8340399, 0.1002747, -0.538455, -0.03099878, -0.2217331, 0.4222486, -0.7872409, -0.2511644, -0.4194559, -0.01514807, -0.26685, 0.428703, -0.5075936, 0.691762, -0.3673081, -0.006064799, -0.2281784, 0.4336603, -0.8721512, 0.1232017, -0.4730363, -0.02030779, -0.222839, 0.4110154, -0.8534916, -0.2492535, -0.3908533, -0.02366423, -0.2730789, 0.3732617, -0.1187775, 0.869177, 0.03277671, 0.0003785826, -0.2648734, 0.4126416, -0.1957375, 0.8785473, -0.1061526, 0.01823544, -0.2511977, 0.4347474, -0.2700584, 0.8829265, -0.103245, 0.03033812, -0.2396614, 0.4472054, -0.2914128, 0.8582498, -0.09763221, -0.09674459, -0.2334071, 0.4720379, 0.3962499, 0.4127138, -0.4648837, -0.02066839, -0.2303625, 0.5211917, -0.06343065, 0.8230563, -0.1725122, -0.04419985, -0.2393777, 0.4091084, -0.7872409, -0.2511644, -0.4194559, -0.03473453, -0.2369079, 0.3961712, -0.8534917, -0.2492535, -0.3908533, 0.04174743, -0.2276289, 0.4624741, -0.2914128, 0.8582498, -0.09763221
-0.06646434, -0.2599781, 0.3388595, -0.2184437, 0.8127134, -0.3480735, -0.06646434, -0.2599781, 0.3388595, -0.2184437, 0.8127134, -0.3480735, -0.06453265, -0.2347318, 0.3451954, -0.1218834, 0.3853202, -0.4070177, -0.07401654, -0.215323, 0.3587696, 0.06523494, 0.3463118, -0.5690209, -0.07777366, -0.1886094, 0.3784235, 0.006806068, 0.4425015, -0.5984492, -0.07403059, -0.1610889, 0.3992096, 0.04262863, 0.3470707, -0.6040699, -0.03136723, -0.1823609, 0.3945019, -0.3219534, 0.7676517, -0.4405559, -0.009300601, -0.1515851, 0.4035484, -0.3878924, 0.7528574, -0.4470987, 0.004006937, -0.1305919, 0.4057075, -0.3589971, 0.7781298, -0.4365182, -0.01278891, -0.1944693, 0.388642, -0.626882, 0.5981022, -0.4922421, -0.003972918, -0.1577968, 0.3658528, -0.8683956, -0.04681155, -0.3854531, -0.02372666, -0.1668204, 0.3477364, -0.7397879, -0.3828926, -0.1988804, -0.0008625016, -0.2039369, 0.3736772, -0.6580629, 0.6036717, -0.4473446, 0.004304565, -0.1703704, 0.3524838, -0.9031176, -0.01208905, -0.3143192, -0.01757661, -0.1759786, 0.3371892, -0.8152657, -0.3754877, -0.13624, -0.02797107, -0.2401929, 0.3399773, -0.2630149, 0.9127751, -0.2069097, 0.007265732, -0.2131483, 0.3549148, -0.3717276, 0.856107, -0.3278977, 0.02873807, -0.1900518, 0.3551228, -0.4619924, 0.8273736, -0.3142972, 0.04055348, -0.1733663, 0.3510295, -0.5171894, 0.7994239, -0.2944191, -0.07540649, -0.1406071, 0.4139558, 0.04262863, 0.3470707, -0.6040699, 0.01816003, -0.1128, 0.4090821, -0.3589971, 0.7781298, -0.4365182, -0.04001608, -0.1865932, 0.3491351, -0.7397879, -0.3828926, -0.1988804, -0.03526016, -0.1936696, 0.3380453, -0.8152657, -0.3754877, -0.13624, 0.05157646, -0.1539344, 0.3480324, -0.5171894, 0.7994239, -0.2944191
-0.08244273, -0.2567962, 0.3612724, -0.2638935, 0.7383056, -0.4745262, -0.08244273, -0.2567962, 0.3612724, -0.2638935, 0.7383056, -0.4745262, -0.08048905, -0.2308026, 0.3599416, -0.2189981, 0.3025416, -0.4440125, -0.09127186, -0.2089691, 0.3675533, -0.03339032, 0.2450902, -0.5932645, -0.09714402, -0.1780849, 0.3787642, -0.07670259, 0.3389723, -0.6259383, -0.09667909, -0.1459612, 0.3918526, -0.02481426, 0.2425103, -0.5698718, -0.04958759, -0.1660579, 0.3935128, -0.2666296, 0.7229695, -0.5180969, -0.02691896, -0.1360711, 0.4036542, -0.3029841, 0.726703, -0.5157723, -0.01224288, -0.1163917, 0.4081042, -0.2673485, 0.7544969, -0.4988499, -0.03088482, -0.1793124, 0.3927177, -0.6020064, 0.5341993, -0.5934701, -0.01875962, -0.1507824, 0.3613974, -0.8000104, -0.1076173, -0.3758699, -0.03839491, -0.165328, 0.3471592, -0.6181989, -0.4333624, -0.1056392, -0.01820998, -0.1927686, 0.3820361, -0.6403965, 0.5325324, -0.5519865, -0.01114193, -0.167239, 0.352022, -0.8369108, -0.07303169, -0.3147571, -0.03272505, -0.1781604, 0.3394102, -0.7104064, -0.4231185, -0.05890121, -0.04376964, -0.2374726, 0.3589423, -0.2852209, 0.8642751, -0.3508677, -0.009084985, -0.2071189, 0.3674158, -0.3658059, 0.7988911, -0.4666797, 0.01337011, -0.1857182, 0.3617296, -0.4000331, 0.797776, -0.450535, 0.02752494, -0.1719709, 0.3549905, -0.4587853, 0.7755324, -0.4316677, -0.1032065, -0.1236106, 0.4016858, -0.02481426, 0.2425103, -0.5698718, 0.00267221, -0.100072, 0.4143853, -0.2673485, 0.7544969, -0.4988499, -0.05407177, -0.1830377, 0.3571023, -0.6181989, -0.4333624, -0.1056392, -0.04931882, -0.1949887, 0.3476485, -0.7104064, -0.4231185, -0.05890121, 0.04120512, -0.1552464, 0.3485694, -0.4587853, 0.7755324, -0.4316677
-0.0464539, -0.2627069, 0.3268626, 0.02744769, 0.7988627, -0.1246469, -0.0464539, -0.2627069, 0.3268626, 0.02744769, 0.7988627, -0.1246469, -0.04790785, -0.2466231, 0.3473675, 0.2243293, 0.3474051, -0.3462734, -0.06114412, -0.2357213, 0.3662581, 0.4344687, 0.3899295, -0.4511675, -0.0707835, -0.2267008, 0.3969129, 0.3547184, 0.5138801, -0.4662293, -0.07207105, -0.2190761, 0.430731, 0.3793269, 0.432415, -0.5238416, -0.03726731, -0.2397266, 0.4255532, -0.01412854, 0.8235228, -0.1950296, -0.02042983, -0.2307333, 0.4594877, -0.07007621, 0.8295434, -0.2012541, -0.009020727, -0.222649, 0.4801503, -0.05098806, 0.8476583, -0.1756378, -0.01742221, -0.2496888, 0.4198059, -0.4183876, 0.7402363, -0.3730698, -0.0009294711, -0.2101863, 0.4302692, -0.8359263, 0.1898512, -0.5141896, -0.0122175, -0.2020288, 0.4056546, -0.8394302, -0.1498375, -0.4180867, -0.0004696958, -0.2510222, 0.4068965, -0.4722086, 0.7299172, -0.3432343, 0.01158708, -0.2136548, 0.4146994, -0.8710961, 0.1894067, -0.4530882, -0.002534684, -0.2045228, 0.3932205, -0.8840042, -0.1767718, -0.3851089, -0.01184718, -0.2552238, 0.3517788, -0.09226397, 0.8821372, 0.037818, 0.01435642, -0.2492264, 0.3901659, -0.1816948, 0.8830376, -0.1028433, 0.03266856, -0.2363803, 0.4123965, -0.3225837, 0.8670686, -0.12303, 0.04380066, -0.2228735, 0.4237281, -0.375281, 0.8291593, -0.1274957, -0.07495962, -0.2115533, 0.4546874, 0.3793269, 0.432415, -0.5238416, 0.00259776, -0.2177051, 0.4993548, -0.05098806, 0.8476583, -0.1756378, -0.02747122, -0.2144289, 0.3891675, -0.8394302, -0.1498375, -0.4180867, -0.0186053, -0.2147623, 0.3769939, -0.8840042, -0.1767718, -0.3851089, 0.05343362, -0.2074833, 0.4370861, -0.375281, 0.8291593, -0.1274957
