b_l_wrist_Position_X, b_l_wrist_Position_Y, b_l_wrist_Position_Z, b_l_wrist_Rotation_X, b_l_wrist_Rotation_Y, b_l_wrist_Rotation_Z, b_l_forearm_stub_Position_X, b_l_forearm_stub_Position_Y, b_l_forearm_stub_Position_Z, b_l_forearm_stub_Rotation_X, b_l_forearm_stub_Rotation_Y, b_l_forearm_stub_Rotation_Z, b_l_thumb0_Position_X, b_l_thumb0_Position_Y, b_l_thumb0_Position_Z, b_l_thumb0_Rotation_X, b_l_thumb0_Rotation_Y, b_l_thumb0_Rotation_Z, b_l_thumb1_Position_X, b_l_thumb1_Position_Y, b_l_thumb1_Position_Z, b_l_thumb1_Rotation_X, b_l_thumb1_Rotation_Y, b_l_thumb1_Rotation_Z, b_l_thumb2_Position_X, b_l_thumb2_Position_Y, b_l_thumb2_Position_Z, b_l_thumb2_Rotation_X, b_l_thumb2_Rotation_Y, b_l_thumb2_Rotation_Z, b_l_thumb3_Position_X, b_l_thumb3_Position_Y, b_l_thumb3_Position_Z, b_l_thumb3_Rotation_X, b_l_thumb3_Rotation_Y, b_l_thumb3_Rotation_Z, b_l_index1_Position_X, b_l_index1_Position_Y, b_l_index1_Position_Z, b_l_index1_Rotation_X, b_l_index1_Rotation_Y, b_l_index1_Rotation_Z, b_l_index2_Position_X, b_l_index2_Position_Y, b_l_index2_Position_Z, b_l_index2_Rotation_X, b_l_index2_Rotation_Y, b_l_index2_Rotation_Z, b_l_index3_Position_X, b_l_index3_Position_Y, b_l_index3_Position_Z, b_l_index3_Rotation_X, b_l_index3_Rotation_Y, b_l_index3_Rotation_Z, b_l_middle1_Position_X, b_l_middle1_Position_Y, b_l_middle1_Position_Z, b_l_middle1_Rotation_X, b_l_middle1_Rotation_Y, b_l_middle1_Rotation_Z, b_l_middle2_Position_X, b_l_middle2_Position_Y, b_l_middle2_Position_Z, b_l_middle2_Rotation_X, b_l_middle2_Rotation_Y, b_l_middle2_Rotation_Z, b_l_middle3_Position_X, b_l_middle3_Position_Y, b_l_middle3_Position_Z, b_l_middle3_Rotation_X, b_l_middle3_Rotation_Y, b_l_middle3_Rotation_Z, b_l_ring1_Position_X, b_l_ring1_Position_Y, b_l_ring1_Position_Z, b_l_ring1_Rotation_X, b_l_ring1_Rotation_Y, b_l_ring1_Rotation_Z, b_l_ring2_Position_X, b_l_ring2_Position_Y, b_l_ring2_Position_Z, b_l_ring2_Rotation_X, b_l_ring2_Rotation_Y, b_l_ring2_Rotation_Z, b_l_ring3_Position_X, b_l_ring3_Position_Y, b_l_ring3_Position_Z, b_l_ring3_Rotation_X, b_l_ring3_Rotation_Y, b_l_ring3_Rotation_Z, b_l_pinky0_Position_X, b_l_pinky0_Position_Y, b_l_pinky0_Position_Z, b_l_pinky0_Rotation_X, b_l_pinky0_Rotation_Y, b_l_pinky0_Rotation_Z, b_l_pinky1_Position_X, b_l_pinky1_Position_Y, b_l_pinky1_Position_Z, b_l_pinky1_Rotation_X, b_l_pinky1_Rotation_Y, b_l_pinky1_Rotation_Z, b_l_pinky2_Position_X, b_l_pinky2_Position_Y, b_l_pinky2_Position_Z, b_l_pinky2_Rotation_X, b_l_pinky2_Rotation_Y, b_l_pinky2_Rotation_Z, b_l_pinky3_Position_X, b_l_pinky3_Position_Y, b_l_pinky3_Position_Z, b_l_pinky3_Rotation_X, b_l_pinky3_Rotation_Y, b_l_pinky3_Rotation_Z, l_thumb_finger_tip_marker_Position_X, l_thumb_finger_tip_marker_Position_Y, l_thumb_finger_tip_marker_Position_Z, l_thumb_finger_tip_marker_Rotation_X, l_thumb_finger_tip_marker_Rotation_Y, l_thumb_finger_tip_marker_Rotation_Z, l_index_finger_tip_marker_Position_X, l_index_finger_tip_marker_Position_Y, l_index_finger_tip_marker_Position_Z, l_index_finger_tip_marker_Rotation_X, l_index_finger_tip_marker_Rotation_Y, l_index_finger_tip_marker_Rotation_Z, l_middle_finger_tip_marker_Position_X, l_middle_finger_tip_marker_Position_Y, l_middle_finger_tip_marker_Position_Z, l_middle_finger_tip_marker_Rotation_X, l_middle_finger_tip_marker_Rotation_Y, l_middle_finger_tip_marker_Rotation_Z, l_ring_finger_tip_marker_Position_X, l_ring_finger_tip_marker_Position_Y, l_ring_finger_tip_marker_Position_Z, l_ring_finger_tip_marker_Rotation_X, l_ring_finger_tip_marker_Rotation_Y, l_ring_finger_tip_marker_Rotation_Z, l_pinky_finger_tip_marker_Position_X, l_pinky_finger_tip_marker_Position_Y, l_pinky_finger_tip_marker_Position_Z, l_pinky_finger_tip_marker_Rotation_X, l_pinky_finger_tip_marker_Rotation_Y, l_pinky_finger_tip_marker_Rotation_Z
-0.1874056, -0.1349736, -0.1573922, -0.06143647, 0.5966837, -0.5831673, -0.1874056, -0.1349736, -0.1573922, -0.06143647, 0.5966837, -0.5831673, -0.1804121, -0.109749, -0.1574739, -0.07300515, 0.06212604, -0.5452954, -0.190585, -0.08627965, -0.1568637, 0.1028113, -0.03687686, -0.6382875, -0.1966924, -0.05346449, -0.1543517, 0.08438787, 0.06782714, -0.5908499, -0.206872, -0.02099392, -0.1471091, 0.1186455, -0.05616018, -0.4585439, -0.1619687, -0.04698611, -0.1124102, -0.3941858, 0.4137222, -0.8201405, -0.1351201, -0.03241474, -0.1367314, -0.5831156, 0.01813026, -0.5727713, -0.1437076, -0.04839073, -0.1539677, -0.5326452, -0.1855173, -0.3488649, -0.1485901, -0.06290177, -0.1025688, -0.4448808, 0.4582702, -0.7690116, -0.1219504, -0.04666793, -0.1338731, -0.6421272, 0.01294857, -0.5116974, -0.1354512, -0.06276111, -0.1529311, -0.5668014, -0.1700596, -0.26166, -0.1347439, -0.07913888, -0.104328, -0.4730349, 0.4895905, -0.7318536, -0.1126379, -0.06233444, -0.133324, -0.6929533, 0.06665525, -0.4837686, -0.1269476, -0.07384726, -0.153601, -0.6698531, -0.1704358, -0.229533, -0.1509846, -0.1218434, -0.1377353, -0.1019751, 0.7741094, -0.4596491, -0.1217978, -0.09613759, -0.1113494, -0.2318712, 0.7308616, -0.6050743, -0.0964784, -0.0772125, -0.1103128, -0.2628983, 0.7486613, -0.5932885, -0.07922728, -0.06561519, -0.1125888, -0.2736073, 0.7468016, -0.5766972, -0.2223642, -0.0009410828, -0.1464623, 0.1186455, -0.05616018, -0.4585439, -0.1590021, -0.06536709, -0.156998, -0.5326452, -0.1855173, -0.3488649, -0.1557291, -0.07847606, -0.1549106, -0.5668014, -0.1700596, -0.26166, -0.1476117, -0.0876625, -0.1570901, -0.6698531, -0.1704358, -0.229533, -0.06151845, -0.05157148, -0.1121449, -0.2736073, 0.7468016, -0.5766972
-0.1950322, -0.1421324, -0.15599, 0.1445753, 0.2788417, -0.7385114, -0.1950322, -0.1421324, -0.15599, 0.1445753, 0.2788417, -0.7385114, -0.1797896, -0.1208532, -0.1562245, -0.001306444, -0.3002604, -0.69455, -0.1760767, -0.09763615, -0.1663166, 0.2485843, -0.3666639, -0.6646132, -0.1709786, -0.06476225, -0.1700262, 0.2314967, -0.274395, -0.6489751, -0.1712248, -0.03005177, -0.1723797, 0.1953189, -0.4083981, -0.5278989, -0.1663343, -0.04984017, -0.1232673, -0.0130113, 0.3039767, -0.9525648, -0.1273041, -0.04900858, -0.1240685, -0.2483445, 0.2137396, -0.6358914, -0.1298041, -0.06858841, -0.1394453, -0.2880715, 0.100472, -0.319593, -0.1684718, -0.06260698, -0.1042519, -0.06173361, 0.3792872, -0.9223561, -0.1247545, -0.06378773, -0.1106214, -0.3193049, 0.2314963, -0.608632, -0.1290644, -0.08336513, -0.1306868, -0.3388614, 0.1491473, -0.2729096, -0.1639329, -0.08042769, -0.09328488, -0.1060883, 0.4126549, -0.9028562, -0.1249548, -0.08108468, -0.1028827, -0.377232, 0.2646447, -0.5947766, -0.1291244, -0.09705928, -0.1246977, -0.452801, 0.1270618, -0.2701543, -0.1742421, -0.1291706, -0.1201425, 0.1149734, 0.5092066, -0.6478146, -0.1574209, -0.1008872, -0.08658703, 0.07377907, 0.5267798, -0.7830858, -0.1327058, -0.08738388, -0.07219499, 0.07878714, 0.5731773, -0.7653319, -0.1153802, -0.08024608, -0.06291302, 0.05498608, 0.556066, -0.7616549, -0.175167, -0.007088438, -0.1823641, 0.1953189, -0.4083981, -0.5278989, -0.1469924, -0.08129919, -0.1480652, -0.2880715, 0.100472, -0.319593, -0.149134, -0.09416856, -0.1426269, -0.3388614, 0.1491473, -0.2729096, -0.1487543, -0.1065014, -0.1371698, -0.452801, 0.1270618, -0.2701543, -0.09857979, -0.06991368, -0.05186704, 0.05498608, 0.556066, -0.7616549
-0.2055583, -0.1474904, -0.1427803, -0.06065232, 0.5764919, -0.5817083, -0.2055583, -0.1474904, -0.1427803, -0.06065232, 0.5764919, -0.5817083, -0.1993104, -0.1220716, -0.1429903, -0.06782365, 0.03519756, -0.5351886, -0.2101762, -0.09890945, -0.1433326, 0.1140889, -0.05776922, -0.6235386, -0.2173972, -0.06627302, -0.1415529, 0.09230739, 0.04418366, -0.5491124, -0.2310717, -0.03486449, -0.1354759, 0.127991, -0.08236229, -0.3939407, -0.1850007, -0.05800653, -0.09825814, -0.3836965, 0.3996641, -0.8317448, -0.157548, -0.04373765, -0.1220792, -0.5659505, 0.01810604, -0.5880188, -0.1652499, -0.06022095, -0.1392562, -0.5160749, -0.1798427, -0.3615673, -0.1716742, -0.07333783, -0.08746445, -0.4344154, 0.4489267, -0.7806594, -0.1441883, -0.05733261, -0.1181488, -0.6283867, 0.007940575, -0.5204893, -0.1571802, -0.07411715, -0.1369625, -0.5508718, -0.1710127, -0.2649429, -0.1572881, -0.08917809, -0.08822549, -0.4673673, 0.4768096, -0.7439471, -0.1347407, -0.07293474, -0.1172015, -0.6809367, 0.05494688, -0.4898174, -0.1488061, -0.08540426, -0.1370797, -0.6537894, -0.1777113, -0.230106, -0.1705718, -0.1329278, -0.121587, -0.1057685, 0.7574729, -0.4627243, -0.1435135, -0.1058982, -0.09427178, -0.2346955, 0.7175691, -0.6150358, -0.1186431, -0.0863957, -0.09307742, -0.2473439, 0.7416371, -0.6018407, -0.1014024, -0.07461995, -0.09424603, -0.2586478, 0.7380615, -0.5853387, -0.2490928, -0.01705992, -0.1363588, 0.127991, -0.08236229, -0.3939407, -0.1801877, -0.07748617, -0.1424305, -0.5160749, -0.1798427, -0.3615673, -0.1773351, -0.09002123, -0.1386687, -0.5508719, -0.1710127, -0.2649429, -0.1693232, -0.09956147, -0.1400228, -0.6537894, -0.1777113, -0.230106, -0.08390975, -0.06038712, -0.09267744, -0.2586478, 0.7380615, -0.5853387
-0.1985341, -0.1497825, -0.1395804, 0.1079726, 0.3682662, -0.7198252, -0.1985341, -0.1497825, -0.1395804, 0.1079726, 0.3682662, -0.7198252, -0.1842524, -0.1278499, -0.1400102, -0.01663688, -0.2095104, -0.7018384, -0.182386, -0.1035834, -0.1479049, 0.1763924, -0.3426081, -0.7098539, -0.1742673, -0.07151932, -0.1530453, 0.1568742, -0.2480445, -0.6795529, -0.1726447, -0.03701926, -0.1572322, 0.1135855, -0.379245, -0.5288824, -0.1678291, -0.05990854, -0.10227, -0.115445, 0.3456662, -0.9301523, -0.129979, -0.06004403, -0.1118644, -0.340341, 0.1779103, -0.6049119, -0.1351049, -0.07813024, -0.1283775, -0.3574201, 0.04673041, -0.3301042, -0.166343, -0.07460593, -0.08463688, -0.1601172, 0.4181271, -0.8908828, -0.1249323, -0.07471626, -0.1000744, -0.4099468, 0.1987213, -0.5777165, -0.1321226, -0.0922904, -0.1211437, -0.4099068, 0.09623827, -0.2831225, -0.1594544, -0.09318514, -0.07652421, -0.1896566, 0.4561776, -0.8668919, -0.1225507, -0.09087169, -0.09216396, -0.4645315, 0.2414439, -0.5648081, -0.1292642, -0.1044484, -0.1149471, -0.5232669, 0.07824674, -0.2620092, -0.172492, -0.1394494, -0.1064095, 0.07904629, 0.5886815, -0.6160154, -0.151247, -0.1138603, -0.07320213, 0.03985862, 0.5988836, -0.7390943, -0.1256336, -0.1010754, -0.0597557, 0.02024877, 0.6438473, -0.7267553, -0.1071183, -0.09437186, -0.05271834, 0.000101611, 0.6302007, -0.7213485, -0.1777404, -0.01501411, -0.1687365, 0.1135855, -0.3792449, -0.5288824, -0.1523203, -0.09137709, -0.1360881, -0.3574201, 0.04673041, -0.3301042, -0.1525434, -0.1036353, -0.1319306, -0.4099068, 0.09623827, -0.2831225, -0.1496884, -0.1137466, -0.1261913, -0.5232669, 0.07824674, -0.2620092, -0.08888353, -0.08474033, -0.04345806, 0.000101611, 0.6302007, -0.7213485
-0.1761909, -0.1519862, -0.1437832, 0.3363107, -0.2796864, -0.8122479, -0.1761909, -0.1519862, -0.1437832, 0.3363107, -0.2796864, -0.8122479, -0.1529009, -0.1437423, -0.1351341, 0.008011699, -0.7054628, -0.6924679, -0.1284817, -0.1381087, -0.1402948, 0.1509917, -0.8308264, -0.5253319, -0.0972683, -0.1260294, -0.1408064, 0.2203113, -0.7662598, -0.5864419, -0.06727369, -0.1084553, -0.1394307, 0.1603687, -0.828721, -0.5268037, -0.1073675, -0.08026937, -0.1207131, 0.477643, -0.03379682, -0.8608674, -0.08845022, -0.09057963, -0.08814729, 0.3501948, 0.3387966, -0.4858704, -0.09591393, -0.1141596, -0.09193479, 0.1879593, 0.4537467, -0.1100988, -0.1268212, -0.07350445, -0.1104692, 0.4658766, 0.04444377, -0.8709902, -0.103787, -0.08684655, -0.07519051, 0.3061279, 0.3637644, -0.5321661, -0.1085789, -0.1143113, -0.08040489, 0.1441465, 0.5232303, -0.1089526, -0.1434868, -0.07772958, -0.09770755, 0.4431486, 0.0735505, -0.8856817, -0.1202139, -0.08869419, -0.06688575, 0.2644062, 0.3919778, -0.580574, -0.120722, -0.1154219, -0.07270302, 0.03282237, 0.5058524, -0.1632325, -0.1732869, -0.1240755, -0.1106495, 0.3647809, -0.04226584, -0.8040628, -0.1593446, -0.08728661, -0.08493837, 0.426867, 0.08030519, -0.8941759, -0.1399885, -0.08331468, -0.06024276, 0.3071447, 0.3819999, -0.7826442, -0.1291793, -0.1007801, -0.05631894, 0.09127565, 0.4884501, -0.5756601, -0.04382548, -0.0988967, -0.1405956, 0.1603687, -0.828721, -0.5268037, -0.1091295, -0.1233544, -0.1084305, 0.1879593, 0.4537467, -0.1100988, -0.119849, -0.123907, -0.101452, 0.1441465, 0.5232303, -0.1089526, -0.1314425, -0.1247668, -0.09338593, 0.03282237, 0.5058524, -0.1632325, -0.1250089, -0.1199556, -0.067541, 0.09127565, 0.4884501, -0.5756601
-0.1747075, -0.1467763, -0.1484824, 0.1717731, 0.153766, -0.797545, -0.1747075, -0.1467763, -0.1484824, 0.1717731, 0.153766, -0.797545, -0.155793, -0.1287141, -0.149576, -0.05158958, -0.4002678, -0.6851375, -0.1491596, -0.1085104, -0.1638054, 0.2029034, -0.4381644, -0.643869, -0.1420261, -0.07697485, -0.1724696, 0.1799778, -0.3468547, -0.6338079, -0.1404939, -0.04319221, -0.1806428, 0.1470954, -0.4644355, -0.5266633, -0.133554, -0.05601931, -0.1265334, 0.08889017, 0.2196394, -0.9704816, -0.09528169, -0.06095241, -0.1205679, -0.1176214, 0.2336631, -0.6095236, -0.09897898, -0.08240379, -0.1329063, -0.1777021, 0.1647317, -0.25839, -0.1406027, -0.06450722, -0.1063488, 0.04058312, 0.297932, -0.9473668, -0.09762189, -0.07478154, -0.1058455, -0.1895118, 0.2484894, -0.5755247, -0.103693, -0.09678243, -0.1226851, -0.2222983, 0.2095248, -0.2007688, -0.1410496, -0.08048325, -0.09210023, 0.002685685, 0.3308286, -0.9369684, -0.101917, -0.08901143, -0.09488415, -0.2342021, 0.2881142, -0.6044328, -0.1047432, -0.1086301, -0.1137412, -0.3292918, 0.2077935, -0.2682903, -0.1567938, -0.1309898, -0.1122172, 0.1599813, 0.3953547, -0.7263228, -0.1395119, -0.1001325, -0.08126502, 0.127723, 0.4072556, -0.8574755, -0.1141388, -0.08783738, -0.06693512, 0.132526, 0.4598376, -0.8450484, -0.09634105, -0.08195716, -0.05766477, 0.1006929, 0.4440864, -0.8455943, -0.1420295, -0.02138494, -0.1934736, 0.1470954, -0.4644355, -0.5266633, -0.1171728, -0.0931574, -0.1421066, -0.1777021, 0.1647317, -0.25839, -0.1246153, -0.1051133, -0.1351319, -0.2222983, 0.2095248, -0.2007688, -0.1230605, -0.1182858, -0.1279286, -0.3292918, 0.2077935, -0.2682903, -0.07845408, -0.07257286, -0.04751502, 0.1006929, 0.4440864, -0.8455943
-0.2024618, -0.1565568, -0.134859, -0.1020633, 0.6479257, -0.4893026, -0.2024618, -0.1565568, -0.134859, -0.1020633, 0.6479257, -0.4893026, -0.1998927, -0.1306666, -0.1319794, -0.04912561, 0.1230854, -0.4742816, -0.2131929, -0.1092337, -0.1276898, 0.1456791, 0.06307986, -0.5809234, -0.2238072, -0.07880146, -0.1186529, 0.1271566, 0.1606581, -0.5004153, -0.2393778, -0.05093265, -0.1048217, 0.188253, 0.02788994, -0.3554066, -0.1882291, -0.07159825, -0.08016282, -0.4592533, 0.4430645, -0.7634217, -0.1664314, -0.04975537, -0.1040886, -0.649752, -0.02209504, -0.5750197, -0.1748818, -0.06476592, -0.1222364, -0.5763533, -0.2600792, -0.3623929, -0.1714782, -0.08591782, -0.07356684, -0.5086677, 0.4794421, -0.7129154, -0.1504316, -0.06082834, -0.1032439, -0.702291, -0.02891455, -0.5238056, -0.1631832, -0.07627921, -0.1233221, -0.6108692, -0.238541, -0.2984717, -0.1553029, -0.09904714, -0.07850975, -0.5360905, 0.5066741, -0.6732721, -0.1384397, -0.07448411, -0.1054194, -0.7529029, 0.03013963, -0.4932794, -0.1524343, -0.08497335, -0.1264573, -0.7133842, -0.2312538, -0.2713536, -0.167118, -0.1395688, -0.1162176, -0.1609938, 0.807318, -0.3643703, -0.1403749, -0.1124384, -0.08869262, -0.2882991, 0.7603481, -0.5196057, -0.1183546, -0.08995345, -0.08555616, -0.3012219, 0.7819249, -0.5070355, -0.1029434, -0.075821, -0.08534034, -0.306795, 0.7777306, -0.4871197, -0.2590156, -0.03569683, -0.09984483, 0.188253, 0.02788994, -0.3554066, -0.1883007, -0.08335441, -0.1246249, -0.5763533, -0.2600792, -0.3623929, -0.1810165, -0.09472127, -0.1253059, -0.6108692, -0.238541, -0.2984717, -0.1709393, -0.1013585, -0.1308314, -0.7133842, -0.2312538, -0.2713536, -0.08738482, -0.05976893, -0.08198041, -0.306795, 0.7777306, -0.4871197
-0.1871847, -0.1509215, -0.1390222, 0.05146295, 0.4786709, -0.6589399, -0.1871847, -0.1509215, -0.1390222, 0.05146295, 0.4786709, -0.6589399, -0.1760353, -0.1272396, -0.1387822, -0.02490988, -0.08945298, -0.6322976, -0.1807533, -0.1024669, -0.143109, 0.1638819, -0.1974692, -0.6820434, -0.1804737, -0.06903188, -0.1446792, 0.142146, -0.0997472, -0.62459, -0.1874276, -0.03495458, -0.1437861, 0.1385195, -0.2336492, -0.4705736, -0.1605634, -0.06282547, -0.09494716, -0.2299046, 0.4014044, -0.8865416, -0.1256488, -0.05616547, -0.1111121, -0.4624223, 0.1247531, -0.5869502, -0.132651, -0.07245174, -0.1287698, -0.4543412, -0.05047211, -0.3216388, -0.1537579, -0.07921348, -0.08030932, -0.2768476, 0.4605803, -0.8423079, -0.1164915, -0.0710474, -0.1026185, -0.5261655, 0.1360739, -0.5534839, -0.1264265, -0.0868007, -0.12401, -0.4989994, -0.009543054, -0.272078, -0.1431763, -0.0974338, -0.07650093, -0.3092484, 0.4942196, -0.8113629, -0.1108524, -0.08792771, -0.0983329, -0.5807042, 0.1745319, -0.5257306, -0.1214206, -0.09954388, -0.1207348, -0.605153, -0.02963478, -0.2396967, -0.1563663, -0.141051, -0.1100725, 0.01387438, 0.6818509, -0.5421401, -0.1320373, -0.1169226, -0.0779043, -0.0651268, 0.6753593, -0.6786574, -0.1056798, -0.1020689, -0.0686873, -0.08237451, 0.710785, -0.6639276, -0.08702634, -0.09358765, -0.06451634, -0.09768506, 0.7005876, -0.6541224, -0.1998956, -0.01386997, -0.1503076, 0.1385196, -0.2336493, -0.4705735, -0.1501649, -0.08640943, -0.134224, -0.4543412, -0.05047211, -0.3216388, -0.1477144, -0.09922585, -0.1313934, -0.4989994, -0.009543054, -0.272078, -0.1429116, -0.1100427, -0.1283474, -0.605153, -0.02963478, -0.2396967, -0.06852153, -0.08252628, -0.05771603, -0.09768506, 0.7005876, -0.6541224
-0.1352035, -0.1828688, -0.1289081, 0.01891035, 0.5768555, -0.6582233, -0.1352035, -0.1828688, -0.1289081, 0.01891035, 0.5768555, -0.6582233, -0.1221392, -0.1601891, -0.1292944, -0.06592633, 0.04112186, -0.6523275, -0.1258634, -0.1348826, -0.1299086, 0.1145456, -0.06605344, -0.7268381, -0.1236772, -0.1015818, -0.1273152, 0.108435, 0.03893842, -0.6829268, -0.1259104, -0.06759772, -0.120208, 0.1236841, -0.09325498, -0.5479194, -0.09058116, -0.1022832, -0.08501043, -0.3275613, 0.4354477, -0.8347645, -0.06040176, -0.09630083, -0.1090543, -0.5502772, 0.08567458, -0.5085216, -0.07211506, -0.1106533, -0.1258732, -0.5257767, -0.1090864, -0.2654429, -0.08203641, -0.1206307, -0.07407872, -0.3672996, 0.4948212, -0.7783158, -0.05104502, -0.1128409, -0.1046078, -0.6112939, 0.1037973, -0.4607445, -0.06675486, -0.1258389, -0.1243238, -0.5663241, -0.07236306, -0.1920682, -0.07261808, -0.1398497, -0.07469564, -0.3843448, 0.5393917, -0.7406244, -0.04536037, -0.1299345, -0.1024543, -0.6614649, 0.1537128, -0.4227062, -0.06164896, -0.1382516, -0.1228007, -0.6689331, -0.08151463, -0.1413428, -0.09754305, -0.1784391, -0.1077576, 4.994124E-05, 0.7628764, -0.5239547, -0.06403306, -0.1597842, -0.0805923, -0.08220515, 0.7517091, -0.6332321, -0.03455298, -0.1492702, -0.07604402, -0.1195659, 0.7773593, -0.6118171, -0.01453646, -0.1432275, -0.07636474, -0.1307447, 0.7745297, -0.603499, -0.1367134, -0.04466684, -0.1203242, 0.1236841, -0.09325498, -0.5479194, -0.09088069, -0.1236437, -0.1290984, -0.5257767, -0.1090864, -0.2654429, -0.08992264, -0.1364383, -0.1279265, -0.5663241, -0.07236306, -0.1920682, -0.08511953, -0.1464763, -0.1261957, -0.6689331, -0.08151463, -0.1413428, 0.006365567, -0.1349905, -0.07385816, -0.1307447, 0.7745297, -0.603499
-0.1318648, -0.1604026, -0.140479, 0.004356086, 0.6326243, -0.6066861, -0.1318648, -0.1604026, -0.140479, 0.004356086, 0.6326243, -0.6066861, -0.1202896, -0.1369699, -0.1390233, -0.04400083, 0.106859, -0.611712, -0.1261432, -0.1122317, -0.1361213, 0.139521, 0.02468181, -0.7008489, -0.1266923, -0.07966122, -0.1284199, 0.1329784, 0.1285086, -0.6557977, -0.130409, -0.04745071, -0.115807, 0.1669557, -0.00921753, -0.5267828, -0.08903323, -0.08252361, -0.09035392, -0.3782452, 0.462926, -0.8004528, -0.06130767, -0.07157811, -0.1155766, -0.6063073, 0.05969767, -0.5015277, -0.07356344, -0.08518303, -0.1326286, -0.5701443, -0.1535807, -0.2723316, -0.07855797, -0.1013702, -0.08234002, -0.4213623, 0.5157955, -0.7406132, -0.05075485, -0.08797878, -0.1139759, -0.6643853, 0.08256252, -0.4576988, -0.06684784, -0.1000572, -0.1339657, -0.6137125, -0.1068184, -0.2135662, -0.06805053, -0.119678, -0.08592793, -0.4456561, 0.5507256, -0.6999071, -0.04451045, -0.1050667, -0.1149833, -0.7158259, 0.09953713, -0.3932434, -0.06286514, -0.1133977, -0.1334811, -0.6969053, -0.159206, -0.12039, -0.09302932, -0.1558232, -0.121608, -0.02188075, 0.8056467, -0.4645245, -0.05873553, -0.1381403, -0.09477286, -0.1507016, 0.7791194, -0.5863988, -0.03021434, -0.1246865, -0.09235543, -0.2052451, 0.7944304, -0.5671734, -0.01127695, -0.1161784, -0.09485838, -0.2136986, 0.7943031, -0.5550334, -0.1427279, -0.02574058, -0.1113956, 0.1669557, -0.00921753, -0.5267828, -0.09166863, -0.09919313, -0.1353159, -0.5701443, -0.1535807, -0.2723316, -0.08926165, -0.1121499, -0.1376348, -0.6137125, -0.1068184, -0.2135662, -0.0859041, -0.1233531, -0.1338494, -0.6969053, -0.159206, -0.12039, 0.008681074, -0.1055679, -0.0945098, -0.2136986, 0.7943031, -0.5550334
-0.1524678, -0.1620422, -0.1419341, -0.01577115, 0.5788383, -0.6214869, -0.1524678, -0.1620422, -0.1419341, -0.01577115, 0.5788383, -0.6214869, -0.1425513, -0.1378173, -0.142033, -0.06106052, 0.04068461, -0.5866346, -0.1504424, -0.1134785, -0.1421869, 0.1260038, -0.04063872, -0.668138, -0.1539196, -0.08038661, -0.1385428, 0.1114658, 0.06566526, -0.6482724, -0.1591682, -0.04704957, -0.1300864, 0.1364926, -0.06559013, -0.517489, -0.1192091, -0.07666356, -0.09702812, -0.3568255, 0.4057, -0.8413516, -0.09012161, -0.06631161, -0.1209331, -0.5516554, 0.02862868, -0.5432863, -0.1003314, -0.08270966, -0.136837, -0.5072321, -0.1633012, -0.3056744, -0.1083353, -0.09381404, -0.08622217, -0.3996097, 0.4655231, -0.7874272, -0.07856988, -0.08152325, -0.1164898, -0.6148159, 0.05626743, -0.5063399, -0.09220995, -0.0968532, -0.1360706, -0.5575618, -0.1111703, -0.2553083, -0.09642951, -0.1115947, -0.08696749, -0.4262869, 0.50221, -0.7497829, -0.07118551, -0.09815969, -0.1151469, -0.6702269, 0.0782606, -0.4485232, -0.08720108, -0.1096732, -0.134105, -0.6485807, -0.1573314, -0.1687205, -0.115829, -0.152833, -0.1205315, -0.0478953, 0.7627778, -0.4936611, -0.08523114, -0.1301425, -0.09300367, -0.1804257, 0.730849, -0.6306629, -0.05791272, -0.1142775, -0.09148225, -0.2408545, 0.7438, -0.6177487, -0.03972618, -0.1046025, -0.09507687, -0.2529489, 0.7439179, -0.6034303, -0.1717843, -0.02509239, -0.1289632, 0.1364926, -0.06559014, -0.517489, -0.1173176, -0.09815859, -0.1388617, -0.5072321, -0.1633012, -0.3056744, -0.113458, -0.1108522, -0.1398942, -0.5575618, -0.1111703, -0.2553083, -0.1093938, -0.1213185, -0.1354867, -0.6485807, -0.1573314, -0.1687205, -0.02074151, -0.09237573, -0.09613283, -0.2529489, 0.7439179, -0.6034302
