wrist_thumb0,wrist_thumb1,wrist_thumb2,wrist_thumb3,wrist_index1,wrist_index2,wrist_index3,wrist_middle1,wrist_middle2,wrist_middle3,wrist_ring1,wrist_ring2,wrist_ring3,wrist_pinky0,wrist_pinky1,wrist_pinky2,wrist_pinky3,Sign
0.026100885628077823,0.050362673370289816,0.08303510575796012,0.11655695141830921,0.10174643587442678,0.13849327455362914,0.16238071955753522,0.09823835923450072,0.1205618749653144,0.1003855898157878,0.09304032837818627,0.11405215615898064,0.09687496626839412,0.04329481097613086,0.08880845027701602,0.11905677145607638,0.1372300746199112,love
0.02606061566156104,0.05137768108370501,0.0837658973875437,0.1165163972812196,0.10158954408411379,0.1329534132603981,0.1339083076897046,0.09808689207796423,0.1411596911955272,0.16863223326529153,0.0928969426801453,0.13277892513617137,0.15985996364044533,0.04322806787037908,0.08867150622613838,0.11929272247067295,0.13997016688547242,okay
0.026100824718366677,0.048898834940236585,0.0819348541756193,0.11594100702496468,0.10174637596943494,0.13952203007657968,0.16366102367185445,0.0982382581909588,0.12022680311088747,0.0967747603701833,0.09304032581732594,0.11366277868831996,0.09536768111865572,0.04329478418981784,0.08880837806244916,0.11963589497809593,0.1399468395243955,love
0.026735340904129122,0.05073630472482206,0.08466739984185177,0.11951106932799153,0.10421982095450939,0.12566202009251004,0.10799816197285442,0.10062646223434468,0.12095839424521183,0.09804518295317981,0.09530214020461451,0.11728728056321411,0.09951279486829018,0.04434723056031797,0.09096730682893718,0.121757327408333,0.1405817794179605,phone
0.02673540013053854,0.050632413148594874,0.0845593300558253,0.1194368020662459,0.10421988385149929,0.12599631318904692,0.10771959843038822,0.10062651013773655,0.12188852198137486,0.09981806650406529,0.09530220437880751,0.11788419037017728,0.09941992584803913,0.04434724143010475,0.09096738201536855,0.12251233458400054,0.14260450036486083,phone
0.02606067665047091,0.05134890860920902,0.08358437089304435,0.11575443601366214,0.10158955875979282,0.13291641156559447,0.13604384021666288,0.09808688504852267,0.14164552927869237,0.1693713139515239,0.09289693274563267,0.13251356449838256,0.15969973213073024,0.04322803372352829,0.08867151462430875,0.11905905886260061,0.13983815553058365,okay
0.0261008251913249,0.05011434686718862,0.08263742424846261,0.1160519194717903,0.10174634367455178,0.1396397762931694,0.16395229176789233,0.098238256719865,0.1273080279358788,0.11274249607051459,0.09304028842989254,0.12258486959903166,0.11714100283995352,0.04329475792233513,0.08880835922130076,0.12020009222130408,0.1406963327945064,love
0.026060659473100448,0.05111343219601281,0.08308855171891312,0.11310274162846982,0.10158952867270228,0.13009248951621805,0.13054572228661115,0.09808685583873765,0.141003467378845,0.1685425359624275,0.09289691234190404,0.1326260869126998,0.15984019790559978,0.04322797098651407,0.0886714939136767,0.1188038895311227,0.13896193903394735,okay
0.026735343517336738,0.05033714287064771,0.08421857945245813,0.11910672740989234,0.10421980785256897,0.12631253301162357,0.10736552827050029,0.10062641517340264,0.12187290314012544,0.09855028405971238,0.0953021639515074,0.11810359621697596,0.09960892854970381,0.04434721264296097,0.09096735433654204,0.12227566900716592,0.14232135904090992,phone
0.02610087043570771,0.0491909982387276,0.08220283928616091,0.11617394548001028,0.10174632474516268,0.1396543931510746,0.16394690945794133,0.09823829315909151,0.12459781610899488,0.10272958966433628,0.09304026181366648,0.11600137883702763,0.09529454780673449,0.04329472075838348,0.08880837312632815,0.11993981820280437,0.13979338195815316,love
0.026100864309828907,0.05033477631044768,0.08336427045996923,0.11708379323601924,0.10174642002304603,0.13883451448009065,0.16255920773518306,0.09823830069755328,0.12297681357623842,0.10561889792794847,0.09304036298871851,0.11640753526958682,0.10099732845235511,0.04329484810591669,0.08880840509415987,0.11348557824014469,0.10918088815003336,love
0.02673538938130504,0.05047860937516005,0.08415806291479147,0.11883732830103047,0.10421987140488131,0.12674869723910379,0.11007580713296676,0.10062646724917851,0.12188310093880939,0.09966577154953649,0.09530212812875688,0.11846831703189674,0.10119827198043896,0.0443472088019077,0.09096729282143112,0.12199866546061067,0.1396878595433404,phone
0.026100890158094244,0.04947367639402697,0.08255754707403136,0.11656983748223596,0.10174638399193409,0.13960860470401712,0.1637272565103114,0.09823829194579935,0.1208314510495823,0.09774384125329637,0.09304027545528928,0.11136143718022905,0.09005382828037296,0.04329477053250774,0.08880834415295051,0.11901166350336256,0.13872631253746207,love
0.026100894638529163,0.049411887275331835,0.08241088790069186,0.11637882700850528,0.10174636494387845,0.1397765396270556,0.16420438013033054,0.09823831730060242,0.12684617851171393,0.10801744943231721,0.09304033401996363,0.11765723028305614,0.09869652468186972,0.04329477993288451,0.08880836492272334,0.12007145690083218,0.1398754776591079,love
0.026100780832312265,0.049885354580201186,0.08302925496727585,0.11685655926479949,0.10174631585927031,0.13918801600230854,0.16321957396983489,0.09823823550182738,0.12152275308368758,0.09979830489131471,0.09304031343423348,0.11231642742154685,0.09137907607859909,0.04329476738614148,0.08880838389981378,0.11934000643252203,0.13883932982964192,love
0.026735367434542575,0.05085811353402719,0.08487814043173895,0.1197989783388143,0.1042197747397297,0.1252209883196599,0.10735411417841469,0.10062644956381993,0.12209394395881557,0.10043278432071319,0.09530208605959262,0.11918870428143806,0.1049966321271349,0.04434722555808871,0.09096730917499977,0.12221193748656306,0.1421702331166693,phone
0.026735388659041407,0.05064326173441043,0.08458509875894216,0.11951185606083774,0.10421990838251584,0.12850885450244895,0.11131048678044671,0.10062651041117343,0.12275071913573458,0.10002064916376016,0.09530220148354389,0.1182182167513958,0.0997461535795887,0.044347228108755576,0.09096736505566157,0.12193745255064173,0.14009989201844517,phone
0.026060632911347328,0.05128046806237633,0.08369049532072384,0.11519988003884074,0.10158951525680983,0.13347170498381145,0.1347044396578394,0.09808683871950201,0.14166077713003555,0.16960739569894615,0.0928968614530114,0.13253602402970446,0.15969687809263178,0.04322799140395028,0.08867140981770842,0.11916875074103948,0.13992063362149273,okay
0.02673530956642358,0.051275690449967604,0.08490076173386196,0.11928726118665355,0.10421978730253723,0.12561329740339636,0.1091484242465465,0.10062644575808141,0.12234056114410337,0.10210229390271357,0.09530212619214799,0.12329913361797842,0.1158130212165631,0.0443472345889132,0.09096732573158399,0.12318467653093909,0.14444709726207064,phone
0.026735406115112596,0.05032317268485761,0.08431362247715371,0.11932430206517405,0.1042199096406843,0.12735556803669792,0.11005500767618709,0.10062657355326177,0.12102629804447461,0.09804383129610961,0.0953022229807364,0.11658415106149721,0.09718772747981094,0.04434729345563267,0.09096739054903136,0.12185696298160394,0.14067279321752305,phone
0.026060565111439934,0.0511663868184231,0.08343707359765203,0.11469553421022677,0.10158947388965159,0.1321294500061258,0.13280709771594476,0.09808679026368688,0.141972865274289,0.17013792209853307,0.0928968357098981,0.1319337824740658,0.15893581999117065,0.04322799902798879,0.0886714560826865,0.11853548530095873,0.13907888049442768,okay
0.026735406917045398,0.050314484449808274,0.08423786072693204,0.11918564139293625,0.10421987574613585,0.12820613235286366,0.11189550521665291,0.10062647780748366,0.12219853976521157,0.10054184478777976,0.0953022159165777,0.11771818658886146,0.09918172938056685,0.044347327233216646,0.0909673741565623,0.12228483018122074,0.1409291701493697,phone
0.026735381750407062,0.050658785682248644,0.08471240246244938,0.11967700920046465,0.10421990349376646,0.12588441270778242,0.10753599172026822,0.10062646033235989,0.12049021238910859,0.09737986853688443,0.09530219472005878,0.11689305463309142,0.09882689213131261,0.044347245632958956,0.09096734422621118,0.12215098089711927,0.14225659130163387,phone
0.02606060566087442,0.051407143910531534,0.08354493060451064,0.11589478154384003,0.10158951226272178,0.13305462602412962,0.13461016328448047,0.0980868304223156,0.14134645951978034,0.1688321505772231,0.09289687736554603,0.1327042307127595,0.15986761258603405,0.04322804473000021,0.08867147974760092,0.11935709787921495,0.14009201700800228,okay
0.02610083637534437,0.050466275188866476,0.08322250485538392,0.11661855876750664,0.10174633087082859,0.13880946427091923,0.1624949861413896,0.0982382638570206,0.12490093651949971,0.10754977939216613,0.09304023472386827,0.12060849863039048,0.10947297354925964,0.04329478161744785,0.08880836910481806,0.11982678664793613,0.13567376389540045,love
0.026100852406195467,0.049673009027136644,0.0826320130120282,0.1161951537634423,0.1017463852004881,0.13919094342349864,0.16304904163727826,0.09823826358060336,0.12396098224155211,0.10237994934540698,0.09304032842769903,0.11590617360359584,0.09619322952977717,0.04329475033777189,0.08880838422733575,0.11969507120216447,0.13910760838323236,love
0.02610087896513261,0.04913034978389736,0.08206683160735588,0.11597125497057495,0.10174636883389208,0.13928762750898013,0.16323943430147142,0.09823832028960035,0.12019936458250353,0.0967520162410836,0.09304033406335127,0.11294577366478838,0.0928889376862369,0.043294766560308444,0.088808372424276,0.1198582904263835,0.14026722501014127,love
0.026735366128407517,0.050414268609293544,0.08427603582917269,0.11911149173220188,0.10421991273062935,0.12726658796545934,0.10991169462131861,0.10062650714702363,0.12089433769391351,0.09769092978219628,0.09530214459759025,0.11683195641544311,0.09754948171963805,0.04434727851018591,0.09096729113752919,0.12189197404501248,0.14002001489587124,phone
0.026735336598030728,0.05083063161972317,0.0845483469572883,0.11921643922718922,0.10421983641875908,0.12669577258389328,0.10817030217979842,0.10062645617097922,0.12127124986001424,0.0983584717020354,0.09530213514680562,0.11668483933383807,0.09712415119344367,0.044347198837017876,0.09096728113365818,0.1216465301282367,0.13899934437156494,phone
0.026060648397965847,0.05132068213402469,0.08356092467169388,0.11500178616782002,0.10158955978539133,0.13308642185012337,0.1346871946870945,0.09808688728101478,0.14138505337536922,0.16921830778364053,0.09289692909233328,0.13266128373825498,0.1598254706172844,0.04322806305401156,0.08867150893929683,0.11921800886785057,0.13990920315302277,okay
0.02610092407348827,0.048967828352341675,0.0819444385913431,0.1159141200728988,0.10174642944556626,0.13939123401282055,0.1634150861378606,0.09823833911632665,0.12001492876816448,0.09572526095074434,0.09304032660072725,0.1126911573445299,0.09182696154986505,0.04329481772201494,0.08880837912053342,0.11949573549314596,0.13951840227067405,love
0.026100886762522056,0.04960607451827347,0.08233449331464911,0.1159440612172025,0.10174641878293555,0.13905771671897824,0.16285376610117708,0.09823830209721868,0.12108995791081774,0.09862714435950176,0.09304033250457043,0.11386087227863995,0.09315689826486766,0.043294752938128664,0.08880838154828928,0.11932478738290549,0.13701865051544954,love
0.026100866668223865,0.04921702694924286,0.08236677319758556,0.11648517855071733,0.10174636178875437,0.13994481849574172,0.16444098358774584,0.09823826102071227,0.12231617957134737,0.10042653791373522,0.09304027064208487,0.11280190109946066,0.0916592060487003,0.0432947618775066,0.08880836259117493,0.11955683622505549,0.1396994636931227,love
0.026735376243097853,0.05127214986335177,0.0853390070666984,0.12026514583875123,0.1042199235919889,0.12596595870674746,0.10877547033920656,0.10062652876716956,0.1203144904078474,0.0982110031648186,0.09530216249204422,0.11652511357102385,0.09789868674951674,0.044347345609968614,0.09096738683891059,0.12151699731519047,0.1373771717600126,phone
0.02606062850274528,0.051251682530332604,0.08363508060712622,0.11548878025356099,0.1015895499632974,0.13370367813509282,0.13452662104734547,0.09808686936305795,0.14161142877291683,0.1695229187146496,0.09289691465892072,0.1325298286285261,0.15971593750096827,0.043228075976249496,0.08867152441263203,0.11868763574612985,0.13941936736073648,okay
0.02610084325491421,0.04944872859085863,0.08260826028757658,0.11615729665367562,0.10174634770622679,0.1388400369263074,0.1625197607450322,0.09823827698555997,0.1202149029958782,0.09797180409606684,0.09304028483892127,0.11237767773448784,0.0938844575386283,0.04329474543045728,0.08880838342044348,0.11919245018350702,0.13918899444190466,love
0.026100828280169554,0.04956434416806196,0.08210120558120262,0.11567204386873257,0.10174632102284384,0.13943244663056156,0.16360113580755356,0.09823825353497534,0.12447787767432772,0.10463152292302974,0.09304029487739383,0.11803183563046173,0.09951104719965717,0.043294756639691366,0.0888083700531594,0.11998911985053498,0.13809646182371543,love
0.026100857220129774,0.048863719203081545,0.08206085165458679,0.11595842820807854,0.1017463421761102,0.1396058995614813,0.16380874688692573,0.09823828931851572,0.12114728277018846,0.09792200485826923,0.09304032158612148,0.11462896179579966,0.09625485828774774,0.04329472628041896,0.08880838780037897,0.11996688530608754,0.14040636188732655,love
0.026100825014211713,0.050005855090855096,0.08325957186055186,0.11733510629985595,0.10174632652223077,0.13896267081641667,0.16297639741861947,0.0982382384997227,0.12292826645020907,0.10591148250127981,0.09304028835568909,0.11554551882423868,0.096927708055507,0.043294726555348516,0.08880835441366143,0.11969711893861773,0.13698282419960395,love
0.026060674632037057,0.051341864601999014,0.08356440276337108,0.11534821788681825,0.1015895411813091,0.1327444773826693,0.13406077312311046,0.09808680939461789,0.14133177645342784,0.16895294311810316,0.09289690377132276,0.13269432466358952,0.15984718860613406,0.04322809827616292,0.08867144822874215,0.11929175779471313,0.1400629371669372,okay
0.026100808316602015,0.049149886670328144,0.0822359396370109,0.11626770912205205,0.10174631156424738,0.13953114804689346,0.16371544334061097,0.09823821541021803,0.12117646835686748,0.09904134878165788,0.09304028842592924,0.11302759097196755,0.09250412814435041,0.04329476261593774,0.08880839999681393,0.11956524619293896,0.13959225628783606,love
0.026735353803718387,0.05030847913930612,0.08441232762559032,0.11957507125856125,0.10421988376418388,0.12612697019095837,0.10777533432795465,0.10062645887787168,0.12171853635529349,0.098505655052337,0.09530217928930063,0.11874285392077286,0.10150706436312697,0.04434723053337157,0.09096733668570277,0.12215951545688124,0.1422739282732434,phone
0.026060648802071328,0.05132645893016195,0.08375688305342076,0.11570911831286246,0.1015895450392687,0.13295779118077888,0.13274949628564922,0.09808687368963802,0.1406190638143936,0.16748874167366878,0.09289690006207582,0.13270036144628583,0.15932019584197668,0.04322804579838072,0.08867147615235127,0.11931006215499722,0.1397641069899869,okay
0.02606062978617552,0.05118619937504734,0.08314043659488202,0.11399533073393661,0.10158953960116217,0.13172930061925098,0.1311475092270032,0.09808687431967743,0.1415728847130219,0.1696185905980202,0.0928969218952404,0.1325566210638929,0.15969694716723828,0.04322807463790284,0.08867152477725246,0.11911392607387473,0.13968299971139111,okay
0.026100915432200854,0.04873078152731087,0.08200779737207677,0.11574939537171504,0.10174640366244356,0.1396491607915884,0.16392569628340886,0.09823831205762294,0.12413567409140858,0.10471608939857527,0.09304030084879836,0.1152232847845005,0.09750500403821592,0.04329479298767464,0.08880843392952555,0.11967396402641492,0.1400555277126644,love
